Left	Right	Norm	RAS	StdErr
<I0156.SG>	Basque2	641450	6.608725024034088e-4	1.544791948008804e-5
<I0156.SG>	BergamoItalian2	641450	6.797100319588433e-4	1.641247212356046e-5
<I0156.SG>	French2	641450	6.983498663015519e-4	1.7147368341465233e-5
<I0156.SG>	Han2	641450	3.621677449528412e-4	1.3035968200398206e-5
<I0156.SG>	Karitiana2	641450	3.6861797490061587e-4	1.7881472200268545e-5
<I0156.SG>	Mbuti2	641450	1.0426031300612324e-3	3.7206564688927585e-5
<I0156.SG>	Orcadian2	641450	6.955395528160356e-4	1.744505786981047e-5
<I0156.SG>	Russian2	641450	6.616401760216555e-4	1.5628992950457348e-5
<I0156.SG>	Sardinian2	641450	6.331683425572274e-4	1.4803736817007183e-5
<I0157.SG>	Basque2	1063039	6.708230940832001e-4	1.4715853566177571e-5
<I0157.SG>	BergamoItalian2	1063039	6.840941395376839e-4	1.452212272099821e-5
<I0157.SG>	French2	1063039	7.203506828679076e-4	1.4599123878088794e-5
<I0157.SG>	Han2	1063039	3.960461469428685e-4	1.1563637178082035e-5
<I0157.SG>	Karitiana2	1063039	3.9791578672090076e-4	2.2398585181630988e-5
<I0157.SG>	Mbuti2	1063039	1.0768393466488275e-3	3.1105249130237545e-5
<I0157.SG>	Orcadian2	1063039	7.394619793600453e-4	1.6935390083386026e-5
<I0157.SG>	Russian2	1063039	7.012485388161162e-4	1.4852391422739117e-5
<I0157.SG>	Sardinian2	1063039	6.606256528060905e-4	1.4269470190152489e-5
<I0159.SG>	Basque2	1042128	6.620268015701205e-4	1.4459655410478578e-5
<I0159.SG>	BergamoItalian2	1042128	6.863060487771176e-4	1.3720505368265969e-5
<I0159.SG>	French2	1042128	7.272535661145521e-4	1.4466919515047073e-5
<I0159.SG>	Han2	1042128	4.027816160778712e-4	1.1617897115129434e-5
<I0159.SG>	Karitiana2	1042128	3.8680469193803446e-4	1.7571341418305518e-5
<I0159.SG>	Mbuti2	1042128	1.0466831116501785e-3	3.2308537072581886e-5
<I0159.SG>	Orcadian2	1042128	7.163965684416149e-4	1.5242155852630314e-5
<I0159.SG>	Russian2	1042128	6.795099677164068e-4	1.347319724910322e-5
<I0159.SG>	Sardinian2	1042128	6.559894753811431e-4	1.4456429437790861e-5
<I0160.SG>	Basque2	1129809	6.645911929459863e-4	1.2717656237761823e-5
<I0160.SG>	BergamoItalian2	1129809	6.998970622468045e-4	1.4480713511046438e-5
<I0160.SG>	French2	1129809	7.295769538883586e-4	1.3193902200717492e-5
<I0160.SG>	Han2	1129809	3.661238315502887e-4	1.035636783983504e-5
<I0160.SG>	Karitiana2	1129809	3.873221048867554e-4	1.871754957306891e-5
<I0160.SG>	Mbuti2	1129809	1.044424323049294e-3	3.0642561079951254e-5
<I0160.SG>	Orcadian2	1129809	7.363736157718139e-4	1.595270558897119e-5
<I0160.SG>	Russian2	1129809	6.858963047575459e-4	1.3528548335185027e-5
<I0160.SG>	Sardinian2	1129809	6.635339837677576e-4	1.3400311961167855e-5
<I0161.SG>	Basque2	579520	6.712931008037302e-4	1.6691733171933135e-5
<I0161.SG>	BergamoItalian2	579520	6.796573025952512e-4	1.6112041629008208e-5
<I0161.SG>	French2	579520	7.265007922598614e-4	1.690720043591653e-5
<I0161.SG>	Han2	579520	3.8061671728326904e-4	1.2399031433014077e-5
<I0161.SG>	Karitiana2	579520	3.5192918277194917e-4	1.8600925260045144e-5
<I0161.SG>	Mbuti2	579520	1.08557273452359e-3	3.588578767379461e-5
<I0161.SG>	Orcadian2	579520	7.009779977063243e-4	1.9096424111281574e-5
<I0161.SG>	Russian2	579520	6.76657170824758e-4	1.7576183764687365e-5
<I0161.SG>	Sardinian2	579520	6.563981110804341e-4	1.7982952373730936e-5
<I0769.SG>	Basque2	923720	6.558625268840483e-4	1.3146686952532851e-5
<I0769.SG>	BergamoItalian2	923720	6.785403044212532e-4	1.223799492324926e-5
<I0769.SG>	French2	923720	7.284816215717532e-4	1.4316371512968331e-5
<I0769.SG>	Han2	923720	3.785508595678346e-4	1.0891029402777818e-5
<I0769.SG>	Karitiana2	923720	3.895119733252499e-4	1.9163911685405157e-5
<I0769.SG>	Mbuti2	923720	1.092322348763694e-3	3.031019491355225e-5
<I0769.SG>	Orcadian2	923720	7.186659960227705e-4	1.4303009520953033e-5
<I0769.SG>	Russian2	923720	6.866504214185329e-4	1.4064030845839102e-5
<I0769.SG>	Sardinian2	923720	6.499534490971294e-4	1.3562434540467047e-5
<I0773.SG>	Basque2	820790	6.69578495514484e-4	1.4797208393217729e-5
<I0773.SG>	BergamoItalian2	820790	6.920543013438273e-4	1.6009258416327726e-5
<I0773.SG>	French2	820790	7.216801204777796e-4	1.5454577141786346e-5
<I0773.SG>	Han2	820790	3.8773620536312577e-4	1.1572571311748283e-5
<I0773.SG>	Karitiana2	820790	3.776849133152209e-4	1.744608029567183e-5
<I0773.SG>	Mbuti2	820790	9.99985109196966e-4	2.7924523964396846e-5
<I0773.SG>	Orcadian2	820790	7.237867457899382e-4	1.7627925004066855e-5
<I0773.SG>	Russian2	820790	6.85924536117643e-4	1.5733237174317597e-5
<I0773.SG>	Sardinian2	820790	6.342720630936865e-4	1.4444095311814545e-5
<I0774.SG>	Basque2	1116803	6.902391121004434e-4	1.6036055040674767e-5
<I0774.SG>	BergamoItalian2	1116803	7.008286152526453e-4	1.5311761462644213e-5
<I0774.SG>	French2	1116803	7.280876168694109e-4	1.6351688148141416e-5
<I0774.SG>	Han2	1116803	3.8732211500148214e-4	1.0447473521548175e-5
<I0774.SG>	Karitiana2	1116803	3.374811851329195e-4	1.3976912074111264e-5
<I0774.SG>	Mbuti2	1116803	1.0414648878191686e-3	2.8521430041075497e-5
<I0774.SG>	Orcadian2	1116803	7.137475316733426e-4	1.686963853574046e-5
<I0774.SG>	Russian2	1116803	6.859067599860746e-4	1.5203217363745377e-5
<I0774.SG>	Sardinian2	1116803	6.811108733291966e-4	1.4918633046746146e-5
<I0777.SG>	Basque2	1111096	6.936344334282945e-4	1.525497274497673e-5
<I0777.SG>	BergamoItalian2	1111096	6.997032659644171e-4	1.4389113270433581e-5
<I0777.SG>	French2	1111096	7.337838925044165e-4	1.4377404998027439e-5
<I0777.SG>	Han2	1111096	3.7907390540511325e-4	1.1204069048646515e-5
<I0777.SG>	Karitiana2	1111096	3.6517996644754383e-4	1.6313281544869898e-5
<I0777.SG>	Mbuti2	1111096	1.1015649812837459e-3	3.2317177194645135e-5
<I0777.SG>	Orcadian2	1111096	7.325407317847211e-4	1.6489956457116752e-5
<I0777.SG>	Russian2	1111096	6.995140588457458e-4	1.4149967635386549e-5
<I0777.SG>	Sardinian2	1111096	6.788342321455568e-4	1.4155454397672056e-5
<I0789.SG>	Basque2	583725	6.595095673857078e-4	1.5834040166343526e-5
<I0789.SG>	BergamoItalian2	583725	6.618056447813611e-4	1.6065027366375482e-5
<I0789.SG>	French2	583725	6.875259530712607e-4	1.490412424463459e-5
<I0789.SG>	Han2	583725	3.7485545419504036e-4	1.235313543225863e-5
<I0789.SG>	Karitiana2	583725	3.634416891515696e-4	1.7715510848780418e-5
<I0789.SG>	Mbuti2	583725	9.979014090539203e-4	3.424367609278645e-5
<I0789.SG>	Orcadian2	583725	6.857154152541534e-4	1.7740243959259545e-5
<I0789.SG>	Russian2	583725	6.505631932845093e-4	1.6255731110982125e-5
<I0789.SG>	Sardinian2	583725	6.335032192670637e-4	1.4756417098075117e-5
<3DT16.SG>	Basque2	566990	6.624161507845524e-4	1.795677948993248e-5
<3DT16.SG>	BergamoItalian2	566990	6.81394292668301e-4	1.8068123762392174e-5
<3DT16.SG>	French2	566990	7.228867620546943e-4	1.8210184456266068e-5
<3DT16.SG>	Han2	566990	3.762412035485635e-4	1.2426692053737238e-5
<3DT16.SG>	Karitiana2	566990	3.462142189456606e-4	1.94297975489886e-5
<3DT16.SG>	Mbuti2	566990	1.118969372377722e-3	3.3997076206177355e-5
<3DT16.SG>	Orcadian2	566990	7.02630761361956e-4	1.8883579192734554e-5
