Left	Right	Norm	RAS	StdErr
<12880A>	CEU2	2548137	9.766383233800537e-5	2.6278222141214878e-6
<12880A>	FIN2	2548137	9.09639708515729e-5	2.541052066116219e-6
<12880A>	GBR2	2548137	9.931688669324499e-5	2.8281516766775047e-6
<12880A>	IBS2	2548137	9.666819700974061e-5	2.695973341181338e-6
<12880A>	TSI2	2548137	9.604215606483147e-5	2.8358712289620296e-6
<12880A>	CHB2	2548137	5.555213689277484e-5	2.4759147925606818e-6
<12880A>	YRI2	2548137	8.595074978868314e-5	2.9552817670354555e-6
<12881A>	CEU2	9998598	1.0256489506220509e-4	1.8558809686374504e-6
<12881A>	FIN2	9998598	9.706567046266884e-5	1.972694729176469e-6
<12881A>	GBR2	9998598	1.0273238060785114e-4	1.937569789740065e-6
<12881A>	IBS2	9998598	9.843046661808636e-5	1.8640190284922016e-6
<12881A>	TSI2	9998598	9.841903644414743e-5	1.8415755056521208e-6
<12881A>	CHB2	9998598	6.383271172242112e-5	2.5769600264406038e-6
<12881A>	YRI2	9998598	8.468234865575768e-5	2.387568058817732e-6
<12883A>	CEU2	10001088	1.0177449394536789e-4	1.7658647478657753e-6
<12883A>	FIN2	10001088	9.68822427171469e-5	1.7352937425042212e-6
<12883A>	GBR2	10001088	1.0160242880181382e-4	1.8473062625733656e-6
<12883A>	IBS2	10001088	9.772174882610852e-5	1.766556870174476e-6
<12883A>	TSI2	10001088	9.862688844215642e-5	1.856898742552027e-6
<12883A>	CHB2	10001088	6.215264373295595e-5	1.9176057801926414e-6
<12883A>	YRI2	10001088	8.422702657569904e-5	2.535992213072822e-6
<12884A>	CEU2	15075367	1.0308890607993168e-4	1.9980249627662572e-6
<12884A>	FIN2	15075367	9.774770154695409e-5	2.0080640188191097e-6
<12884A>	GBR2	15075367	1.0451680635590144e-4	1.982766740088581e-6
<12884A>	IBS2	15075367	1.0267585462272236e-4	1.9681778813685027e-6
<12884A>	TSI2	15075367	1.024026242848443e-4	1.961753300084471e-6
<12884A>	CHB2	15075367	6.060670475429775e-5	1.9615800838469604e-6
<12884A>	YRI2	15075367	8.549930050348577e-5	2.1647553065232634e-6
