Left	Right	Norm	RAS	StdErr
<I0156.SG>	CEU2	556763	2.1108761393245647e-5	1.3005099755337277e-6
<I0156.SG>	FIN2	556763	3.194088895030591e-5	1.8774259440586953e-6
<I0156.SG>	GBR2	556763	2.566422138124998e-5	1.700873982965643e-6
<I0156.SG>	IBS2	556763	2.0184701997250604e-5	1.2535427019152243e-6
<I0156.SG>	TSI2	556763	2.3010366627662e-5	8.180565185094566e-7
<I0156.SG>	CHB2	556763	1.8458891346537546e-5	9.651469650244751e-7
<I0156.SG>	YRI2	556763	3.32277827369994e-5	2.6555952165018925e-6
<I0157.SG>	CEU2	920562	1.9284499381451356e-5	8.495399624776457e-7
<I0157.SG>	FIN2	920562	3.0057837595711634e-5	1.1419360291820468e-6
<I0157.SG>	GBR2	920562	2.3536346999622683e-5	1.0787313400745685e-6
<I0157.SG>	IBS2	920562	1.8415251718386104e-5	8.114000097059073e-7
<I0157.SG>	TSI2	920562	2.0977751367878515e-5	1.110529593601413e-6
<I0157.SG>	CHB2	920562	1.6993493492492254e-5	1.3812171465969017e-6
<I0157.SG>	YRI2	920562	3.149224716829051e-5	1.2296643685460648e-6
<I0159.SG>	CEU2	901935	2.2494591953759883e-5	1.1330927559892367e-6
<I0159.SG>	FIN2	901935	3.616508584435787e-5	2.129416520981344e-6
<I0159.SG>	GBR2	901935	2.6671052299284904e-5	1.0448675335523635e-6
<I0159.SG>	IBS2	901935	2.19316828606855e-5	1.4473369075166806e-6
<I0159.SG>	TSI2	901935	2.5113720385866402e-5	1.6787502342829948e-6
<I0159.SG>	CHB2	901935	1.9287464843875005e-5	2.058649975063463e-6
<I0159.SG>	YRI2	901935	3.698547075569496e-5	2.7935596098531555e-6
<I0160.SG>	CEU2	969821	1.864516671303685e-5	1.1179603161289595e-6
<I0160.SG>	FIN2	969821	2.849925425179693e-5	1.7779525558508845e-6
<I0160.SG>	GBR2	969821	2.3257441894489338e-5	1.0177917244345536e-6
<I0160.SG>	IBS2	969821	1.9522502949857062e-5	1.2859684837806412e-6
<I0160.SG>	TSI2	969821	2.1011463445899847e-5	1.527940833234076e-6
