Left	Right	Norm	RAS	StdErr
<12880A>	Basque2	7574391	3.668376016727191e-5	1.2035242742033258e-6
<12880A>	BergamoItalian2	7574391	3.575865043143402e-5	1.336802167215998e-6
<12880A>	French2	7574391	4.1673825150278975e-5	1.580565991919675e-6
<12880A>	Han2	7574391	1.6701012662272057e-5	1.7110782024435286e-6
<12880A>	Karitiana2	7574391	1.6436965031248014e-5	2.1763695587700867e-6
<12880A>	Mbuti2	7574391	4.5554217434174525e-5	3.8059504514862316e-6
<12880A>	Orcadian2	7574391	4.0607478948066306e-5	1.3372682883599185e-6
<12880A>	Russian2	7574391	3.745745252712042e-5	1.3916215854050715e-6
<12880A>	Sardinian2	7574391	3.378032433437678e-5	1.3551975562357722e-6
<12880A>	Tuscan2	7574391	3.572344408063079e-5	1.6152947861438202e-6
<12881A>	Basque2	31745538	3.344152011596235e-5	9.79772948953365e-7
<12881A>	BergamoItalian2	31745538	3.4515086813145205e-5	9.727739208228333e-7
<12881A>	French2	31745538	3.9981996839996794e-5	1.267786554874769e-6
<12881A>	Han2	31745538	1.6646484709228293e-5	1.4775077257956102e-6
<12881A>	Karitiana2	31745538	1.6151876210130698e-5	1.830778848465709e-6
<12881A>	Mbuti2	31745538	4.502851851036666e-5	3.049368371228098e-6
<12881A>	Orcadian2	31745538	3.7554641779651246e-5	1.0181874703700741e-6
<12881A>	Russian2	31745538	3.59721899102523e-5	1.0904992261580038e-6
<12881A>	Sardinian2	31745538	3.1679194629590994e-5	1.0322685904413078e-6
<12881A>	Tuscan2	31745538	3.4503536633505236e-5	1.2882223486459043e-6
<12883A>	Basque2	31279125	3.483762657013191e-5	1.0536519214696147e-6
<12883A>	BergamoItalian2	31279125	3.611673919906646e-5	1.0600065748065254e-6
<12883A>	French2	31279125	4.123971842857835e-5	1.3166046557534266e-6
<12883A>	Han2	31279125	1.7059713250476368e-5	1.4003320576794791e-6
<12883A>	Karitiana2	31279125	1.827256996479282e-5	2.0118378774488606e-6
<12883A>	Mbuti2	31279125	4.773878018414112e-5	3.2483150338757267e-6
<12883A>	Orcadian2	31279125	3.949672751149774e-5	1.0915482678974034e-6
<12883A>	Russian2	31279125	3.701871594804079e-5	1.2024440303359392e-6
<12883A>	Sardinian2	31279125	3.4576390188959257e-5	1.2066355681928013e-6
<12883A>	Tuscan2	31279125	3.705346616952998e-5	1.4730955085015267e-6
<12884A>	Basque2	50146916	3.5478134839220195e-5	1.0869466703253225e-6
<12884A>	BergamoItalian2	50146916	3.5359103638596645e-5	1.1604000834926127e-6
<12884A>	French2	50146916	3.93819754615541e-5	1.2857178598941472e-6
<12884A>	Han2	50146916	1.5468098164896887e-5	1.339627405497716e-6
<12884A>	Karitiana2	50146916	1.583447325055845e-5	1.7600367874339771e-6
<12884A>	Mbuti2	50146916	4.330276262651927e-5	3.2850628820952873e-6
<12884A>	Orcadian2	50146916	3.8702433711131696e-5	1.1991099625049418e-6
<12884A>	Russian2	50146916	3.5348742777773385e-5	1.1172085093762894e-6
<12884A>	Sardinian2	50146916	3.307358844437135e-5	1.1007233248951247e-6
