Left	Right	Norm	RAS	StdErr
<12880A>	Basque2	2373746	8.224894122542823e-6	8.450814452980531e-7
<12880A>	BergamoItalian2	2373746	8.61507507542931e-6	1.0335080322779704e-6
<12880A>	French2	2373746	1.0726311265627607e-5	1.2707779067266646e-6
<12880A>	Han2	2373746	5.5173443972305265e-6	1.5487818730847235e-6
<12880A>	Karitiana2	2373746	5.055300777758024e-6	1.2927347221493178e-6
<12880A>	Mbuti2	2373746	1.484037160137299e-5	3.6110424988081304e-6
<12880A>	Orcadian2	2373746	9.57590628094549e-6	7.476013260189462e-7
<12880A>	Russian2	2373746	8.691087750167315e-6	8.445838798769344e-7
<12880A>	Sardinian2	2373746	8.295878199397796e-6	1.0369609212250755e-6
<12880A>	Tuscan2	2373746	9.162732659686417e-6	1.1152280235987168e-6
<12881A>	Basque2	9822799	7.994036070962017e-6	7.231003263752118e-7
<12881A>	BergamoItalian2	9822799	7.655659043822442e-6	5.86359850570169e-7
<12881A>	French2	9822799	1.0802968137226938e-5	9.204390879169602e-7
<12881A>	Han2	9822799	4.861960884685609e-6	1.147656179744946e-6
<12881A>	Karitiana2	9822799	3.929633498557796e-6	8.887487044293306e-7
<12881A>	Mbuti2	9822799	1.3104948266504556e-5	2.6689921237925837e-6
<12881A>	Orcadian2	9822799	9.174104510881739e-6	6.001675285110804e-7
<12881A>	Russian2	9822799	8.766207641240936e-6	6.299917282853169e-7
<12881A>	Sardinian2	9822799	7.02251661983201e-6	6.854229788320672e-7
<12881A>	Tuscan2	9822799	8.373377079180788e-6	7.630918444036099e-7
<12883A>	Basque2	9777008	7.931630929177826e-6	7.341081451867514e-7
<12883A>	BergamoItalian2	9777008	8.151778130896486e-6	5.929911204585482e-7
<12883A>	French2	9777008	1.0369697496884049e-5	9.708092316011473e-7
<12883A>	Han2	9777008	5.038153238304495e-6	1.2077433793452847e-6
<12883A>	Karitiana2	9777008	3.5747132456064272e-6	8.184014333638255e-7
<12883A>	Mbuti2	9777008	1.27804483186007e-5	2.701054290656077e-6
<12883A>	Orcadian2	9777008	8.988906972830062e-6	6.108573899618266e-7
<12883A>	Russian2	9777008	8.584914997379111e-6	6.71981210217759e-7
<12883A>	Sardinian2	9777008	7.248166782249191e-6	6.892103571931453e-7
<12883A>	Tuscan2	9777008	8.753530050638537e-6	8.123263119609524e-7
<12884A>	Basque2	16008542	8.553469230900072e-6	7.370164419160537e-7
<12884A>	BergamoItalian2	16008542	8.24559788143105e-6	5.932164881860728e-7
<12884A>	French2	16008542	1.0554461390771158e-5	9.419545241023849e-7
<12884A>	Han2	16008542	4.901617020181079e-6	1.152328758569977e-6
<12884A>	Karitiana2	16008542	3.4262957863370694e-6	8.314357721036599e-7
<12884A>	Mbuti2	16008542	1.4188447869666318e-5	2.870682253233429e-6
<12884A>	Orcadian2	16008542	9.377205282991078e-6	6.88693462389295e-7
<12884A>	Russian2	16008542	8.625829667794805e-6	6.382512208366703e-7
<12884A>	Sardinian2	16008542	7.457557058263976e-6	6.488254070548443e-7
<12884A>	Tuscan2	16008542	8.724508869493968e-6	7.875425163078087e-7
<12885A>	Basque2	1010328	8.460241671634402e-6	1.0128213502979125e-6
<12885A>	BergamoItalian2	1010328	8.512087163772555e-6	1.4086677989832526e-6
<12885A>	French2	1010328	1.212477532048999e-5	1.6073842581161582e-6
<12885A>	Han2	1010328	6.449518406159247e-6	1.8501564385016549e-6
<12885A>	Karitiana2	1010328	3.315754883562566e-6	1.064826099370606e-6
<12885A>	Mbuti2	1010328	1.5296562556462314e-5	3.7444113401832845e-6
