Left	Right	Norm	RAS	StdErr
<I0156.SG>	CEU2	122625	3.2418003930346885e-3	3.57016378104447e-5
<I0156.SG>	FIN2	122625	3.808695103880975e-3	5.5980979016085644e-5
<I0156.SG>	GBR2	122625	3.4740061162079603e-3	3.939555043840219e-5
<I0156.SG>	IBS2	122625	3.368069511188799e-3	3.721892842053092e-5
<I0156.SG>	TSI2	122625	3.436385667301372e-3	1.4356827991708426e-5
<I0156.SG>	CHB2	122625	3.024838263642873e-3	3.813698589563661e-5
<I0156.SG>	YRI2	122625	3.4720827803742874e-3	5.355601837760911e-5
<I0157.SG>	CEU2	203131	3.2906498254364285e-3	1.2257416086234666e-4
<I0157.SG>	FIN2	203131	3.873129051299862e-3	1.3668370715589956e-4
<I0157.SG>	GBR2	203131	3.501571782631802e-3	1.0922084501536961e-4
<I0157.SG>	IBS2	203131	3.3424829531775524e-3	1.3878817977283997e-4
<I0157.SG>	TSI2	203131	3.4261281152984037e-3	1.4815883264730504e-4
<I0157.SG>	CHB2	203131	3.098132400634394e-3	7.753959189451894e-5
<I0157.SG>	YRI2	203131	3.3043552246189824e-3	5.408016108195415e-5
<I0159.SG>	CEU2	199537	3.234239842555131e-3	1.8892064696552004e-5
<I0159.SG>	FIN2	199537	3.794402598717083e-3	6.073377645035593e-5
<I0159.SG>	GBR2	199537	3.424427549777743e-3	3.532878704359224e-5
<I0159.SG>	IBS2	199537	3.2845561283896263e-3	3.172185315062013e-5
<I0159.SG>	TSI2	199537	3.372146140957837e-3	3.779655140367889e-5
<I0159.SG>	CHB2	199537	3.0868986456121044e-3	7.480082270497949e-5
<I0159.SG>	YRI2	199537	3.385573451597066e-3	5.489599017835722e-5
<I0160.SG>	CEU2	216539	3.230388773565872e-3	7.732727512856023e-5
<I0160.SG>	FIN2	216539	3.7988918736240815e-3	6.0534017316911455e-5
<I0160.SG>	GBR2	216539	3.44438851405265e-3	5.803517544323023e-5
<I0160.SG>	IBS2	216539	3.3345362399251326e-3	8.081158220996571e-5
<I0160.SG>	TSI2	216539	3.395963270200927e-3	8.831345828931212e-5
<I0160.SG>	CHB2	216539	3.0465323535572293e-3	5.114293686749518e-5
<I0160.SG>	YRI2	216539	3.3714350293079986e-3	6.935300545519062e-5
<I0161.SG>	CEU2	110358	3.289388257111883e-3	1.3504948611059575e-4
<I0161.SG>	FIN2	110358	3.930226705475714e-3	1.4024769320235386e-4
<I0161.SG>	GBR2	110358	3.5065675146140605e-3	1.1414402848645766e-4
<I0161.SG>	IBS2	110358	3.3546233513612653e-3	1.2456865989717548e-4
<I0161.SG>	TSI2	110358	3.4207708907579367e-3	1.4395277533581715e-4
<I0161.SG>	CHB2	110358	3.1836081993454586e-3	8.032716681832323e-5
<I0161.SG>	YRI2	110358	3.3774299560914507e-3	1.594566947895182e-4
<I0769.SG>	CEU2	176327	3.2046246784106108e-3	4.884533619338873e-5
<I0769.SG>	FIN2	176327	3.7306506263345626e-3	3.9457825638505486e-5
<I0769.SG>	GBR2	176327	3.391300128612066e-3	5.784560685108778e-5
<I0769.SG>	IBS2	176327	3.2079467072406555e-3	3.1902146689273406e-5
<I0769.SG>	TSI2	176327	3.2780540357532626e-3	6.149703587568129e-5
<I0769.SG>	CHB2	176327	2.944686422228447e-3	3.2767932139544825e-5
<I0769.SG>	YRI2	176327	3.262966287657453e-3	3.495656386252259e-5
<I0773.SG>	CEU2	156043	3.24414939551095e-3	9.33383497002194e-5
<I0773.SG>	FIN2	156043	3.7919101204657584e-3	6.666685112221428e-5
<I0773.SG>	GBR2	156043	3.450259793062749e-3	7.010956766712082e-5
<I0773.SG>	IBS2	156043	3.238667729865691e-3	9.193377243172541e-5
<I0773.SG>	TSI2	156043	3.2821141826049733e-3	9.795283109030679e-5
<I0773.SG>	CHB2	156043	3.0517736828443304e-3	1.0885991717994646e-4
<I0773.SG>	YRI2	156043	3.204486813564585e-3	6.909399369157147e-5
<I0774.SG>	CEU2	214020	3.3138342403687374e-3	5.595273837563892e-5
<I0774.SG>	FIN2	214020	3.873855126748948e-3	2.6685540052583477e-5
<I0774.SG>	GBR2	214020	3.513274979493107e-3	3.4843173147221805e-5
<I0774.SG>	IBS2	214020	3.4063572162815496e-3	5.171106860128336e-5
<I0774.SG>	TSI2	214020	3.4476146648258943e-3	5.026499446427066e-5
<I0774.SG>	CHB2	214020	3.0967772975783593e-3	3.405565086123285e-5
<I0774.SG>	YRI2	214020	3.412086332964849e-3	3.8793682063165346e-5
<I0777.SG>	CEU2	212949	3.2857196871057875e-3	2.7550915494854102e-5
<I0777.SG>	FIN2	212949	3.863564834966312e-3	5.2979880819693423e-5
<I0777.SG>	GBR2	212949	3.4818978566073097e-3	4.3366895826500035e-5
<I0777.SG>	IBS2	212949	3.391064571910721e-3	4.622163124656965e-5
<I0777.SG>	TSI2	212949	3.4451069292257747e-3	5.544534830234013e-5
<I0777.SG>	CHB2	212949	2.925350647570555e-3	6.81754879955875e-5
<I0777.SG>	YRI2	212949	3.4671690812318893e-3	9.432492385316481e-5
<I0789.SG>	CEU2	111246	3.0987329835188513e-3	7.243900648805262e-5
<I0789.SG>	FIN2	111246	3.6975730020456393e-3	4.274426068420407e-5
<I0789.SG>	GBR2	111246	3.3310560978971615e-3	4.803684818327579e-5
<I0789.SG>	IBS2	111246	3.2115012374976976e-3	6.218368415606828e-5
<I0789.SG>	TSI2	111246	3.27949039677153e-3	5.2265618707009774e-5
<I0789.SG>	CHB2	111246	3.0149042626607674e-3	7.326516618870647e-5
<I0789.SG>	YRI2	111246	3.1376154631296517e-3	7.913765917979256e-5
<3DT16.SG>	CEU2	107736	3.236433618949429e-3	3.2762277908150827e-5
<3DT16.SG>	FIN2	107736	3.797560895323376e-3	4.015149855329735e-5
<3DT16.SG>	GBR2	107736	3.4418496241842285e-3	4.407368236252763e-5
<3DT16.SG>	IBS2	107736	3.2831577719080736e-3	3.567687499026612e-5
<3DT16.SG>	TSI2	107736	3.3238132065664364e-3	2.0214820430829224e-5
<3DT16.SG>	CHB2	107736	2.971785817476822e-3	6.622539644995271e-5
<3DT16.SG>	YRI2	107736	3.37249965324042e-3	4.188616629218729e-5
<3DT26.SG>	CEU2	147061	3.2345088303002674e-3	3.953283847954458e-5
<3DT26.SG>	FIN2	147061	3.808995173263217e-3	3.618596328053607e-5
<3DT26.SG>	GBR2	147061	3.451477807017358e-3	4.099319756518908e-5
<3DT26.SG>	IBS2	147061	3.4849160422902193e-3	3.725345550517602e-5
<3DT26.SG>	TSI2	147061	3.668289105547661e-3	1.936121422483421e-5
<3DT26.SG>	CHB2	147061	3.41146238164387e-3	2.501730522978927e-5
<3DT26.SG>	YRI2	147061	4.190790806484755e-3	5.241132267839997e-5
<6DT18.SG>	CEU2	143471	3.2507736934803745e-3	1.710595108352912e-5
<6DT18.SG>	FIN2	143471	3.773742989261761e-3	3.3964794203941824e-5
<6DT18.SG>	GBR2	143471	3.4572995394346133e-3	3.7354820454165654e-5
<6DT18.SG>	IBS2	143471	3.353257718251362e-3	3.539955228954917e-5
<6DT18.SG>	TSI2	143471	3.3704135593505724e-3	4.498867236010203e-5
<6DT18.SG>	CHB2	143471	3.0059546997837343e-3	4.725084168886084e-5
<6DT18.SG>	YRI2	143471	3.3464786717136933e-3	6.351662754298976e-5
<6DT21.SG>	CEU2	150392	3.193304315923824e-3	6.80378804488915e-5
<6DT21.SG>	FIN2	150392	3.77288932346151e-3	5.488971272824604e-5
<6DT21.SG>	GBR2	150392	3.391507231472135e-3	7.027861872067502e-5
<6DT21.SG>	IBS2	150392	3.3019740158417993e-3	5.720696027683185e-5
<6DT21.SG>	TSI2	150392	3.372820914801775e-3	8.070228331432799e-5
<6DT21.SG>	CHB2	150392	3.0702602150209056e-3	4.981301351428393e-5
<6DT21.SG>	YRI2	150392	3.408451071765168e-3	3.260479216011517e-5
<6DT22.SG>	CEU2	147448	3.219726737841413e-3	1.0703327217704112e-4
<6DT22.SG>	FIN2	147448	3.714466941901469e-3	4.311189758936706e-5
<6DT22.SG>	GBR2	147448	3.4131053358170825e-3	9.05874418224621e-5
<6DT22.SG>	IBS2	147448	3.2885201175039194e-3	9.64741637808555e-5
<6DT22.SG>	TSI2	147448	3.384307918467971e-3	1.2207626437807305e-4
<6DT22.SG>	CHB2	147448	2.9716131506808017e-3	7.7388569754133e-5
<6DT22.SG>	YRI2	147448	3.3199424063027638e-3	9.097067813195608e-5
<6DT23.SG>	CEU2	104874	3.3069629554483716e-3	2.953059951139968e-5
<6DT23.SG>	FIN2	104874	3.8181310945741825e-3	2.634262980161038e-5
<6DT23.SG>	GBR2	104874	3.492974638349096e-3	7.324080827814247e-5
<6DT23.SG>	IBS2	104874	3.347145826692731e-3	8.942253474652014e-6
<6DT23.SG>	TSI2	104874	3.4263937929468616e-3	4.662577497093752e-5
<6DT23.SG>	CHB2	104874	3.0165382806373753e-3	5.623836596907605e-5
<6DT23.SG>	YRI2	104874	3.3287923945392204e-3	3.725544886998867e-5
<6DT3.SG>	CEU2	177878	3.1518185231323515e-3	3.207006692821668e-5
<6DT3.SG>	FIN2	177878	3.7510940835969917e-3	3.4272644471127154e-5
<6DT3.SG>	GBR2	177878	3.372223908771443e-3	3.191477590258134e-5
<6DT3.SG>	IBS2	177878	3.2704063084436413e-3	4.9398030053849726e-5
<6DT3.SG>	TSI2	177878	3.3139100850763394e-3	3.68318803881492e-5
<6DT3.SG>	CHB2	177878	3.0657345634269857e-3	6.70665767215123e-5
<6DT3.SG>	YRI2	177878	3.3373520583431593e-3	2.8577690451657143e-5
<M1489.SG>	CEU2	84727	3.3065568139466666e-3	4.254980746798476e-5
<M1489.SG>	FIN2	84727	3.8435148717183877e-3	8.905634140382909e-5
<M1489.SG>	GBR2	84727	3.512195377834439e-3	1.008500597343333e-4
<M1489.SG>	IBS2	84727	3.42747884381604e-3	6.603957411147363e-5
<M1489.SG>	TSI2	84727	3.494241549607386e-3	3.615018216424381e-5
<M1489.SG>	CHB2	84727	3.0696142660638494e-3	5.8792912457100514e-5
