Left	Right	Norm	RAS	StdErr
<12880A>	Basque2	2373746	1.442265275463942e-4	4.823956321582004e-6
<12880A>	BergamoItalian2	2373746	1.489628629179365e-4	5.156130087935189e-6
<12880A>	French2	2373746	1.6010882895966646e-4	6.77477052997604e-6
<12880A>	Han2	2373746	8.846096885165548e-5	8.043274780436793e-6
<12880A>	Karitiana2	2373746	8.478160679365021e-5	7.305809314139401e-6
<12880A>	Mbuti2	2373746	1.8403975672360743e-4	1.272944896942147e-5
<12880A>	Orcadian2	2373746	1.516104146714161e-4	5.431689958568752e-6
<12880A>	Russian2	2373746	1.467044622443946e-4	6.469561219570415e-6
<12880A>	Sardinian2	2373746	1.4097321928488354e-4	6.049856720737621e-6
<12880A>	Tuscan2	2373746	1.46357978767175e-4	6.438497827838418e-6
<12881A>	Basque2	9822799	1.4212319920703031e-4	4.216626793031255e-6
<12881A>	BergamoItalian2	9822799	1.4317202255691055e-4	4.173254537773522e-6
<12881A>	French2	9822799	1.5749270964103307e-4	5.854105513845765e-6
<12881A>	Han2	9822799	9.296509267417949e-5	6.511675347704987e-6
<12881A>	Karitiana2	9822799	8.851346749536467e-5	6.314154758499845e-6
<12881A>	Mbuti2	9822799	1.8215970639511023e-4	9.973697280313976e-6
<12881A>	Orcadian2	9822799	1.506385611364241e-4	4.680897070543793e-6
<12881A>	Russian2	9822799	1.4839478787187269e-4	5.106134289898544e-6
<12881A>	Sardinian2	9822799	1.386844249555784e-4	5.011048980002512e-6
<12881A>	Tuscan2	9822799	1.4255101829936656e-4	5.035889581774666e-6
<12883A>	Basque2	9777008	1.406823417708547e-4	4.392862630555494e-6
<12883A>	BergamoItalian2	9777008	1.429373894344773e-4	4.427110273569539e-6
<12883A>	French2	9777008	1.5734914466203212e-4	6.000360811905792e-6
<12883A>	Han2	9777008	9.293198636981258e-5	6.35577464834135e-6
<12883A>	Karitiana2	9777008	9.044177932553597e-5	6.3654261409739545e-6
<12883A>	Mbuti2	9777008	1.840775084491364e-4	9.707818073252552e-6
<12883A>	Orcadian2	9777008	1.5030160556276504e-4	4.292576015850926e-6
<12883A>	Russian2	9777008	1.4787799578624535e-4	5.032208392251183e-6
<12883A>	Sardinian2	9777008	1.3999091620793468e-4	5.431003928901299e-6
<12883A>	Tuscan2	9777008	1.455796429064324e-4	5.815545239410077e-6
<12884A>	Basque2	16008542	1.4640546873276105e-4	4.431498637342806e-6
<12884A>	BergamoItalian2	16008542	1.4565661257596107e-4	4.26289289257971e-6
<12884A>	French2	16008542	1.5787124533505077e-4	5.752573988033207e-6
