Left	Right	Norm	RAS	StdErr
<12880A>	Basque2	1866586	3.3815236811509164e-5	1.6822717689410359e-6
<12880A>	BergamoItalian2	1866586	3.3376442339115376e-5	1.6884376112104356e-6
<12880A>	French2	1866586	3.762525232203028e-5	2.218703104929225e-6
<12880A>	Han2	1866586	1.615853238081751e-5	2.097780228665241e-6
<12880A>	Karitiana2	1866586	1.5670320038830253e-5	2.5344057470033907e-6
<12880A>	Mbuti2	1866586	4.349213922199038e-5	4.704662736968097e-6
<12880A>	Orcadian2	1866586	3.76458576080774e-5	2.0882322072372736e-6
<12880A>	Russian2	1866586	3.439201417663747e-5	2.0769477445302222e-6
<12880A>	Sardinian2	1866586	3.214424623349794e-5	1.9129729043017713e-6
<12880A>	Tuscan2	1866586	3.442113034170406e-5	2.2337354240377947e-6
<12881A>	Basque2	7330288	3.310140844982586e-5	1.1239967503087702e-6
<12881A>	BergamoItalian2	7330288	3.381176837799551e-5	1.0631574577371158e-6
<12881A>	French2	7330288	3.904506050260757e-5	1.4992906594386801e-6
<12881A>	Han2	7330288	1.6548661063917702e-5	1.8102910991004044e-6
<12881A>	Karitiana2	7330288	1.6377255573041604e-5	2.297368530991661e-6
<12881A>	Mbuti2	7330288	4.663093480340498e-5	4.34554912595359e-6
<12881A>	Orcadian2	7330288	3.711681220122903e-5	1.2358483871679065e-6
<12881A>	Russian2	7330288	3.5629420432523005e-5	1.3051912038049405e-6
<12881A>	Sardinian2	7330288	3.163638947799133e-5	1.2594442436511437e-6
<12881A>	Tuscan2	7330288	3.462801643446115e-5	1.5672736640029504e-6
<12883A>	Basque2	7345617	3.331756818223647e-5	1.092245269662392e-6
<12883A>	BergamoItalian2	7345617	3.514340592492094e-5	1.435914154092912e-6
<12883A>	French2	7345617	3.942696503443951e-5	1.7185468753932861e-6
<12883A>	Han2	7345617	1.5844427605495015e-5	1.7354867365190308e-6
<12883A>	Karitiana2	7345617	1.6390726606083597e-5	2.3622186941217973e-6
<12883A>	Mbuti2	7345617	4.39594238181886e-5	3.894338270638036e-6
<12883A>	Orcadian2	7345617	3.81755646834128e-5	1.4013108707935378e-6
<12883A>	Russian2	7345617	3.576814996409187e-5	1.4055411120594736e-6
<12883A>	Sardinian2	7345617	3.301026574496997e-5	1.383244355475539e-6
<12883A>	Tuscan2	7345617	3.6234759675962774e-5	1.703994120654137e-6
<12884A>	Basque2	11156748	3.396407012406941e-5	1.1516554805915121e-6
<12884A>	BergamoItalian2	11156748	3.4642711299027285e-5	1.3368609074613454e-6
<12884A>	French2	11156748	3.773328654826379e-5	1.4211871666505432e-6
<12884A>	Han2	11156748	1.48803333222421e-5	1.6065586385566903e-6
<12884A>	Karitiana2	11156748	1.5828985292129926e-5	2.010891530058135e-6
<12884A>	Mbuti2	11156748	4.360589662865915e-5	3.739718978962784e-6
<12884A>	Orcadian2	11156748	3.763503624753513e-5	1.3794753263815923e-6
<12884A>	Russian2	11156748	3.473818870797337e-5	1.266854744214133e-6
<12884A>	Sardinian2	11156748	3.256394177834725e-5	1.2650141040081498e-6
<12884A>	Tuscan2	11156748	3.640547108052156e-5	1.5777481974063033e-6
<12885A>	Basque2	794995	3.168633285803835e-5	2.072391832499982e-6
<12885A>	BergamoItalian2	794995	3.163541909068612e-5	2.376479563661569e-6
<12885A>	French2	794995	3.918747432857584e-5	2.676079610394022e-6
<12885A>	Han2	794995	1.6676915598373616e-5	2.219066610316444e-6
<12885A>	Karitiana2	794995	1.6666771489128864e-5	3.8977972003154675e-6
<12885A>	Mbuti2	794995	4.877103286527247e-5	6.4282632574668074e-6
<12885A>	Orcadian2	794995	3.3236783782384696e-5	2.3391967754456933e-6
<12885A>	Russian2	794995	3.2923368126187245e-5	1.945579712273094e-6
<12885A>	Sardinian2	794995	3.033400790619391e-5	2.0726613302458053e-6
<12885A>	Tuscan2	794995	3.144673865873369e-5	2.4228917877663743e-6
<15558A>	Basque2	5924929	3.2799267861831486e-5	1.1488667940473453e-6
<15558A>	BergamoItalian2	5924929	3.62535989882748e-5	1.2498625891055846e-6
<15558A>	French2	5924929	3.889368255591038e-5	1.5305473279016378e-6
<15558A>	Han2	5924929	1.5369722764447014e-5	1.720186503730881e-6
<15558A>	Karitiana2	5924929	1.6759694504356084e-5	2.4517020800217163e-6
<15558A>	Mbuti2	5924929	4.562386854225288e-5	4.2734606335887765e-6
<15558A>	Orcadian2	5924929	3.839059311285222e-5	1.3436688920301446e-6
<15558A>	Russian2	5924929	3.5032524000085794e-5	1.3849454262126234e-6
<15558A>	Sardinian2	5924929	2.968227714043232e-5	1.259622803345769e-6
<15558A>	Tuscan2	5924929	3.364315983083228e-5	1.3961986284294495e-6
<15569A>	Basque2	4208925	3.26686743051967e-5	1.3673410316812098e-6
<15569A>	BergamoItalian2	4208925	3.4818867050375085e-5	1.5097517159031072e-6
<15569A>	French2	4208925	3.872722844906952e-5	1.935773751800421e-6
<15569A>	Han2	4208925	1.5585161102549548e-5	1.8504656211794694e-6
<15569A>	Karitiana2	4208925	1.4861276929382206e-5	2.3898418229858755e-6
<15569A>	Mbuti2	4208925	4.459139048137426e-5	4.693612837775948e-6
<15569A>	Orcadian2	4208925	3.723771966256684e-5	1.5016468061862116e-6
<15569A>	Russian2	4208925	3.569020386544016e-5	1.6175063049500501e-6
<15569A>	Sardinian2	4208925	3.100097274975656e-5	1.3957839646763722e-6
<15569A>	Tuscan2	4208925	3.456939717386268e-5	1.6691715540861318e-6
<15570A>	Basque2	10666697	3.252892535301137e-5	1.1274565631393948e-6
<15570A>	BergamoItalian2	10666697	3.232490807604264e-5	1.2926527733572408e-6
<15570A>	French2	10666697	3.559605261987918e-5	1.3375150024664927e-6
<15570A>	Han2	10666697	1.4404192909044155e-5	1.3890900731601069e-6
<15570A>	Karitiana2	10666697	1.4465583863495884e-5	1.8353982079503972e-6
<15570A>	Mbuti2	10666697	4.139050729574487e-5	3.6140758869818495e-6
<15570A>	Orcadian2	10666697	3.448908461397327e-5	1.1062792353026513e-6
<15570A>	Russian2	10666697	3.248632066050388e-5	1.2348734135891307e-6
<15570A>	Sardinian2	10666697	3.0493903667576794e-5	1.1291310400175438e-6
<15570A>	Tuscan2	10666697	3.2773344300802156e-5	1.5088000061441596e-6
<15577A>	Basque2	10157268	3.330010542579905e-5	1.2667279946149256e-6
<15577A>	BergamoItalian2	10157268	3.395105849328776e-5	1.1718822249679434e-6
<15577A>	French2	10157268	3.737376867631966e-5	1.4059043823526723e-6
<15577A>	Han2	10157268	1.502499522763467e-5	1.5483449942108547e-6
<15577A>	Karitiana2	10157268	1.4723447289172636e-5	1.9174863194281268e-6
<15577A>	Mbuti2	10157268	4.2517696329725285e-5	3.6773338418247803e-6
<15577A>	Orcadian2	10157268	3.627186728981422e-5	1.2669567837643578e-6
<15577A>	Russian2	10157268	3.4406718506350854e-5	1.2808044113011913e-6
<15577A>	Sardinian2	10157268	3.2163403357310975e-5	1.2209700180886879e-6
<15577A>	Tuscan2	10157268	3.4490901818612405e-5	1.5522782586602663e-6
<15579A>	Basque2	1700537	3.249673765516704e-5	1.6339889982889118e-6
<15579A>	BergamoItalian2	1700537	3.2666151927302975e-5	1.7439431852525617e-6
<15579A>	French2	1700537	3.662870113291363e-5	2.042464104293703e-6
<15579A>	Han2	1700537	1.567815950054637e-5	2.0584135059053506e-6
<15579A>	Karitiana2	1700537	1.7112241603681666e-5	3.135389434813491e-6
<15579A>	Mbuti2	1700537	4.378296117905429e-5	5.221294198164573e-6
<15579A>	Orcadian2	1700537	3.3405737309857e-5	1.6706980274268581e-6
<15579A>	Russian2	1700537	3.331428478947737e-5	1.8544832741260858e-6
<15579A>	Sardinian2	1700537	3.0329785871711748e-5	1.6363684474057677e-6
<15579A>	Tuscan2	1700537	3.312679073335854e-5	2.370351082639775e-6
<3DT16>	Basque2	476287	3.069377837112417e-5	2.491258171252874e-6
<3DT16>	BergamoItalian2	476287	3.2543403452120274e-5	2.8854633079408297e-6
<3DT16>	French2	476287	4.082057182393744e-5	3.6925613222304003e-6
<3DT16>	Han2	476287	1.7880246641747646e-5	2.8920877202824175e-6
<3DT16>	Karitiana2	476287	1.5431871959553794e-5	4.455365466079257e-6
<3DT16>	Mbuti2	476287	5.611589803474107e-5	1.074367389076217e-5
<3DT16>	Orcadian2	476287	3.8438362390097335e-5	3.1693631231145746e-6
<3DT16>	Russian2	476287	3.628612306372454e-5	3.0112547230566403e-6
<3DT16>	Sardinian2	476287	2.999968829395206e-5	3.3025987554059416e-6
<3DT16>	Tuscan2	476287	3.4642977868386076e-5	3.4387506857020033e-6
<3DT26>	Basque2	1613332	3.320545837523127e-5	1.6517437256858397e-6
<3DT26>	BergamoItalian2	1613332	3.703515457450792e-5	2.1116106808429355e-6
<3DT26>	French2	1613332	3.9466815833986404e-5	2.362429450581599e-6
<3DT26>	Han2	1613332	2.205413712818583e-5	2.2078481316083556e-6
<3DT26>	Karitiana2	1613332	1.5526872336258133e-5	3.660987906824523e-6
<3DT26>	Mbuti2	1613332	1.0466762970277432e-4	7.903168906702713e-6
<3DT26>	Orcadian2	1613332	3.306582516565334e-5	2.0624534043839623e-6
<3DT26>	Russian2	1613332	3.240660242011697e-5	2.0386929581223574e-6
<3DT26>	Sardinian2	1613332	4.055152747424395e-5	2.1087024076576937e-6
<3DT26>	Tuscan2	1613332	4.2458712775795694e-5	2.499815364291961e-6
<6DT18>	Basque2	1338699	3.258316292090129e-5	1.515848109658873e-6
<6DT18>	BergamoItalian2	1338699	3.5332811931584316e-5	1.991289559912735e-6
<6DT18>	French2	1338699	3.984925203212513e-5	2.581258397489785e-6
<6DT18>	Han2	1338699	1.5903741304539072e-5	2.2820751096788604e-6
<6DT18>	Karitiana2	1338699	1.8824246525918082e-5	4.06416503002619e-6
<6DT18>	Mbuti2	1338699	5.042208890870915e-5	6.556404838885816e-6
<6DT18>	Orcadian2	1338699	3.433298931390735e-5	1.7801297119826844e-6
<6DT18>	Russian2	1338699	3.4134373876362814e-5	2.0278264410938783e-6
<6DT18>	Sardinian2	1338699	3.262352248195967e-5	2.150323718916723e-6
<6DT18>	Tuscan2	1338699	3.467296731129751e-5	2.441025844821414e-6
<6DT21>	Basque2	1610531	3.576164513147411e-5	1.9485065813552466e-6
<6DT21>	BergamoItalian2	1610531	3.675806302393435e-5	2.0340528474012343e-6
<6DT21>	French2	1610531	3.9416049260007555e-5	2.5663999137563527e-6
<6DT21>	Han2	1610531	1.7145216842026922e-5	2.438490964748516e-6
<6DT21>	Karitiana2	1610531	1.5802241620931232e-5	3.379140273086139e-6
<6DT21>	Mbuti2	1610531	4.7274075218895886e-5	5.922069079955453e-6
<6DT21>	Orcadian2	1610531	3.6395067599061785e-5	2.2347627985335614e-6
<6DT21>	Russian2	1610531	3.529756712969605e-5	2.1562112964865303e-6
<6DT21>	Sardinian2	1610531	3.1785980954298735e-5	2.125643917813482e-6
<6DT21>	Tuscan2	1610531	3.539205392507191e-5	2.6923171882899014e-6
<6DT22>	Basque2	1493451	3.253889019140109e-5	1.6146836439684687e-6
<6DT22>	BergamoItalian2	1493451	3.465128752131807e-5	1.9799665068552737e-6
<6DT22>	French2	1493451	3.856581424241829e-5	2.1621039334626763e-6
<6DT22>	Han2	1493451	1.689095018960308e-5	1.9659288470631e-6
<6DT22>	Karitiana2	1493451	1.8514166182887824e-5	3.2881028816342393e-6
<6DT22>	Mbuti2	1493451	4.9184436218225735e-5	7.106611821581198e-6
<6DT22>	Orcadian2	1493451	3.8372663252890304e-5	2.1802315608567417e-6
<6DT22>	Russian2	1493451	3.438199585186021e-5	1.8563236034937657e-6
<6DT22>	Sardinian2	1493451	3.205018752900807e-5	1.9533237745477013e-6
<6DT22>	Tuscan2	1493451	3.493028339508071e-5	2.114735712273482e-6
<6DT23>	Basque2	429628	3.363929015888386e-5	2.7527563233482413e-6
<6DT23>	BergamoItalian2	429628	3.398288752129751e-5	2.9058788384803864e-6
<6DT23>	French2	429628	3.9703399935973244e-5	3.4760826608545998e-6
<6DT23>	Han2	429628	1.7982548743594223e-5	3.2206206115438308e-6
<6DT23>	Karitiana2	429628	1.8620760285642454e-5	5.772160975473106e-6
<6DT23>	Mbuti2	429628	5.046649236506507e-5	1.0441118647115474e-5
<6DT23>	Orcadian2	429628	3.8942455405069525e-5	3.134853723121406e-6
<6DT23>	Russian2	429628	3.759571981584877e-5	3.066197284662917e-6
<6DT23>	Sardinian2	429628	3.375012801772699e-5	3.496942938610557e-6
<6DT23>	Tuscan2	429628	3.762945307723582e-5	4.374054255807902e-6
<6DT3>	Basque2	3283671	3.294802560624259e-5	1.3828195971975308e-6
<6DT3>	BergamoItalian2	3283671	3.461065374698014e-5	1.7154325038492217e-6
<6DT3>	French2	3283671	3.9308725836700155e-5	1.8125299207930938e-6
<6DT3>	Han2	3283671	1.6656220549225775e-5	2.018989552062284e-6
<6DT3>	Karitiana2	3283671	1.7495662628807816e-5	2.5449180496874813e-6
<6DT3>	Mbuti2	3283671	4.41855804344921e-5	4.8218681955826785e-6
<6DT3>	Orcadian2	3283671	3.577140903017945e-5	1.6172824445326004e-6
<6DT3>	Russian2	3283671	3.447228792833174e-5	1.5589369504312814e-6
<6DT3>	Sardinian2	3283671	3.231022652578589e-5	1.7257935550675912e-6
<6DT3>	Tuscan2	3283671	3.4818754172794207e-5	1.902501461114221e-6
<M1489>	Basque2	248451	3.287033123902365e-5	4.05398688492875e-6
<M1489>	BergamoItalian2	248451	3.0388285818934104e-5	3.808250793566568e-6
<M1489>	French2	248451	3.4521588067357644e-5	5.113428457777771e-6
<M1489>	Han2	248451	2.1228304769902695e-5	4.228556225366601e-6
