Left	Right	Norm	RAS	StdErr
<I0156.SG>	Basque2	116375	6.332497911445293e-4	4.4129079502464186e-5
<I0156.SG>	BergamoItalian2	116375	6.707841031149302e-4	8.942869585662018e-6
<I0156.SG>	French2	116375	6.85191238966982e-4	1.7498280650635318e-5
<I0156.SG>	Han2	116375	3.479054779806658e-4	1.719846441800442e-5
<I0156.SG>	Karitiana2	116375	3.67776584317938e-4	2.4779691915343032e-5
<I0156.SG>	Mbuti2	116375	9.409237379162206e-4	3.3139149859010674e-5
<I0156.SG>	Orcadian2	116375	6.728910187556826e-4	3.3737892817023857e-5
<I0156.SG>	Russian2	116375	6.462259544966322e-4	2.0673149117197655e-5
<I0156.SG>	Sardinian2	116375	6.045470819906909e-4	1.027055833091704e-5
<I0157.SG>	Basque2	192983	6.409603148694194e-4	8.514594464805303e-6
<I0157.SG>	BergamoItalian2	192983	6.632708580548546e-4	1.1470825022794628e-5
<I0157.SG>	French2	192983	7.061897094337443e-4	1.728410038167907e-5
<I0157.SG>	Han2	192983	3.6939782260613603e-4	5.731646060752505e-6
<I0157.SG>	Karitiana2	192983	3.7982620230797543e-4	1.79400798653516e-5
<I0157.SG>	Mbuti2	192983	9.946184091056988e-4	6.583417166525595e-5
<I0157.SG>	Orcadian2	192983	7.246553004469537e-4	1.7399667735769656e-5
<I0157.SG>	Russian2	192983	6.90357558579115e-4	1.278341437815378e-5
<I0157.SG>	Sardinian2	192983	6.475095388367542e-4	1.1589708916097412e-5
<I0159.SG>	Basque2	189520	6.233584259650144e-4	2.460580048711306e-6
<I0159.SG>	BergamoItalian2	189520	6.597258864499789e-4	3.418893020278045e-6
<I0159.SG>	French2	189520	6.909905114981562e-4	2.8198522308121853e-5
<I0159.SG>	Han2	189520	4.0622361756015166e-4	3.269871113136005e-5
<I0159.SG>	Karitiana2	189520	3.930983537357537e-4	1.5066211821397341e-5
<I0159.SG>	Mbuti2	189520	9.629590544533588e-4	3.920594652867743e-5
<I0159.SG>	Orcadian2	189520	6.599668798909024e-4	1.4162077366176585e-5
<I0159.SG>	Russian2	189520	6.544044284124519e-4	3.96626656052275e-5
<I0159.SG>	Sardinian2	189520	6.081152384972563e-4	1.4309779251258259e-5
<I0160.SG>	Basque2	205461	6.381313782718473e-4	1.7947592664106454e-5
<I0160.SG>	BergamoItalian2	205461	6.806340376032434e-4	2.032062066332284e-5
<I0160.SG>	French2	205461	7.188500599817631e-4	2.082710743166761e-5
<I0160.SG>	Han2	205461	3.755578917653474e-4	2.431323670510282e-5
<I0160.SG>	Karitiana2	205461	4.0299618905777744e-4	2.1487616402686613e-5
<I0160.SG>	Mbuti2	205461	1.0107352084661684e-3	3.692121102602077e-5
<I0160.SG>	Orcadian2	205461	7.053556486295576e-4	2.902859716172233e-5
<I0160.SG>	Russian2	205461	6.756424908775016e-4	2.293424132192032e-5
<I0160.SG>	Sardinian2	205461	6.457024285225262e-4	1.632019941268197e-5
<I0161.SG>	Basque2	104862	6.511203083841422e-4	1.0293410036165525e-5
<I0161.SG>	BergamoItalian2	104862	6.681400316606588e-4	3.322520756526979e-6
<I0161.SG>	French2	104862	7.046528232136145e-4	9.799067800068793e-6
<I0161.SG>	Han2	104862	3.721557856992999e-4	2.4364212200356905e-5
<I0161.SG>	Karitiana2	104862	3.619042169708762e-4	1.8740206818160298e-5
<I0161.SG>	Mbuti2	104862	1.0431699651817534e-3	3.087719829627173e-5
<I0161.SG>	Orcadian2	104862	6.836824368437363e-4	4.303610013237209e-5
<I0161.SG>	Russian2	104862	6.80981584454721e-4	1.8867228395592834e-5
<I0161.SG>	Sardinian2	104862	6.379416121505724e-4	6.7256043947208895e-6
<I0769.SG>	Basque2	167326	6.087584183636236e-4	8.74955069698543e-6
<I0769.SG>	BergamoItalian2	167326	6.387232109773735e-4	3.1911480874941525e-6
<I0769.SG>	French2	167326	6.887102448799516e-4	2.198238271393868e-5
<I0769.SG>	Han2	167326	3.515592316794754e-4	1.705228888406357e-5
<I0769.SG>	Karitiana2	167326	4.060934941371935e-4	7.724322290028355e-6
<I0769.SG>	Mbuti2	167326	1.0007078663474e-3	8.791683327636668e-5
<I0769.SG>	Orcadian2	167326	6.819943380908241e-4	1.0320353863623563e-5
