Left	Right	Norm	RAS	StdErr
<I0156.SG>	CEU2	556763	3.2640255544887625e-3	5.281271130320826e-5
<I0156.SG>	FIN2	556763	3.83274002592047e-3	4.8737897968176465e-5
<I0156.SG>	GBR2	556763	3.50813541848148e-3	5.2305919702162865e-5
<I0156.SG>	IBS2	556763	3.323257232730406e-3	5.262333093125275e-5
<I0156.SG>	TSI2	556763	3.401230407342121e-3	5.587488219379489e-5
<I0156.SG>	CHB2	556763	3.054270758823854e-3	4.213603483559266e-5
<I0156.SG>	YRI2	556763	3.5135880959341953e-3	4.234989827364787e-5
<I0157.SG>	CEU2	920562	3.303416825808608e-3	4.638253131376415e-5
<I0157.SG>	FIN2	920562	3.901258704426144e-3	4.714245408740585e-5
<I0157.SG>	GBR2	920562	3.5386475266679014e-3	4.2160158046642555e-5
<I0157.SG>	IBS2	920562	3.3208388954118475e-3	4.8387312566685184e-5
<I0157.SG>	TSI2	920562	3.413275885243691e-3	4.9913677162769226e-5
<I0157.SG>	CHB2	920562	3.1136812443522044e-3	4.191337037645468e-5
<I0157.SG>	YRI2	920562	3.500466265623728e-3	6.201567562150306e-5
<I0159.SG>	CEU2	901935	3.3110713455189625e-3	4.1641247836709044e-5
<I0159.SG>	FIN2	901935	3.913087434752992e-3	5.343838758928197e-5
<I0159.SG>	GBR2	901935	3.5564523927876187e-3	4.414993992411845e-5
<I0159.SG>	IBS2	901935	3.3280615987795813e-3	3.363188011276558e-5
<I0159.SG>	TSI2	901935	3.4271389887005053e-3	3.8699060138569746e-5
<I0159.SG>	CHB2	901935	3.118696343016517e-3	5.76143953931858e-5
<I0159.SG>	YRI2	901935	3.5578537590721005e-3	5.2168891423442446e-5
<I0160.SG>	CEU2	969821	3.252965046573558e-3	5.509207878918416e-5
<I0160.SG>	FIN2	969821	3.8348133049571293e-3	5.635194141354681e-5
<I0160.SG>	GBR2	969821	3.491663811042348e-3	4.9697333640611234e-5
<I0160.SG>	IBS2	969821	3.346587129161467e-3	4.741627377607547e-5
<I0160.SG>	TSI2	969821	3.4229619459245505e-3	4.569763825021472e-5
<I0160.SG>	CHB2	969821	3.0511499616224847e-3	5.919470193096499e-5
<I0160.SG>	YRI2	969821	3.49030563177455e-3	4.766616162947108e-5
<I0161.SG>	CEU2	505045	3.281242775855558e-3	6.66095879943321e-5
