Left	Right	Norm	RAS	StdErr
<12880A>	CEU2	8168076	1.0402013030937848e-4	1.986505807251517e-6
<12880A>	FIN2	8168076	9.740019129945089e-5	1.9332033116678895e-6
<12880A>	GBR2	8168076	1.0545164842389883e-4	2.1147481426256907e-6
<12880A>	IBS2	8168076	1.0242430699830932e-4	2.013208927507051e-6
<12880A>	TSI2	8168076	1.0196899198666559e-4	2.047428031801699e-6
<12880A>	CHB2	8168076	6.268306024576657e-5	2.174267827023121e-6
<12880A>	YRI2	8168076	8.864592673558209e-5	2.45892564709324e-6
<12881A>	CEU2	32235930	1.074951517008198e-4	1.7724583545743848e-6
<12881A>	FIN2	32235930	1.0145943285202955e-4	1.7965547703709847e-6
<12881A>	GBR2	32235930	1.0766425238455311e-4	1.8328304156932935e-6
<12881A>	IBS2	32235930	1.0313868495717122e-4	1.7648746428221198e-6
<12881A>	TSI2	32235930	1.0298653293597114e-4	1.7262503825724781e-6
<12881A>	CHB2	32235930	6.470717735160617e-5	2.033202006645444e-6
<12881A>	YRI2	32235930	8.877686363957119e-5	2.0975082623693703e-6
<12883A>	CEU2	32036157	1.0643112811242945e-4	1.6987345853233924e-6
<12883A>	FIN2	32036157	1.0139332808612411e-4	1.6527595464686054e-6
<12883A>	GBR2	32036157	1.0616427886834169e-4	1.7039939859828915e-6
<12883A>	IBS2	32036157	1.0199859044088383e-4	1.6596500406717526e-6
<12883A>	TSI2	32036157	1.0248776985686142e-4	1.7102009080626434e-6
<12883A>	CHB2	32036157	6.513772473513671e-5	1.8097157898725034e-6
<12883A>	YRI2	32036157	8.91055690606086e-5	2.311471904313198e-6
<12884A>	CEU2	47383535	1.0663671974385264e-4	1.7640310903475627e-6
<12884A>	FIN2	47383535	1.0135235772701876e-4	1.7331935112989483e-6
<12884A>	GBR2	47383535	1.0799999088954855e-4	1.7612593058559112e-6
<12884A>	IBS2	47383535	1.0603432083277333e-4	1.7353008635472017e-6
<12884A>	TSI2	47383535	1.0545023206699872e-4	1.740857435136052e-6
<12884A>	CHB2	47383535	6.150703597946441e-5	1.8125822080023463e-6
<12884A>	YRI2	47383535	8.833699401319558e-5	2.095182084447518e-6
<12885A>	CEU2	3577722	1.0345954340110333e-4	2.210639979141082e-6
<12885A>	FIN2	3577722	9.767921380279084e-5	2.186547749548508e-6
<12885A>	GBR2	3577722	1.0294040029702163e-4	2.1823545236212397e-6
<12885A>	IBS2	3577722	9.936224116643954e-5	2.1228720088021183e-6
<12885A>	TSI2	3577722	1.0078639824047656e-4	2.2255673301698595e-6
<12885A>	CHB2	3577722	6.0330717326126904e-5	2.3257586400086085e-6
<12885A>	YRI2	3577722	8.66193628236067e-5	2.97419672091631e-6
<15558A>	CEU2	26082558	1.058769326656303e-4	1.712402038225155e-6
<15558A>	FIN2	26082558	1.0246093573218816e-4	1.843806128989904e-6
<15558A>	GBR2	26082558	1.0640306234318808e-4	1.7481964872457127e-6
<15558A>	IBS2	26082558	1.0024122707012168e-4	1.6326273355563977e-6
<15558A>	TSI2	26082558	1.0080226611135878e-4	1.6940751127572694e-6
<15558A>	CHB2	26082558	6.082305240456891e-5	1.6614385802418943e-6
<15558A>	YRI2	26082558	8.995009505695606e-5	2.2819253293203584e-6
<15569A>	CEU2	18862379	1.0786129462019077e-4	1.8114428549682672e-6
<15569A>	FIN2	18862379	1.0301282835581216e-4	1.778270769277105e-6
<15569A>	GBR2	18862379	1.0845588221168595e-4	1.8134849642393844e-6
<15569A>	IBS2	18862379	1.0312994932803482e-4	1.8236406967460006e-6
<15569A>	TSI2	18862379	1.0251926031478535e-4	1.778061562042182e-6
<15569A>	CHB2	18862379	6.164557388110075e-5	1.579920583629918e-6
<15569A>	YRI2	18862379	9.301634347446433e-5	2.2724668513334235e-6
<15570A>	CEU2	45386618	1.0778484730282489e-4	1.987198084410857e-6
<15570A>	FIN2	45386618	1.007729253596562e-4	1.8444601971965938e-6
<15570A>	GBR2	45386618	1.0778049456849723e-4	2.041440756446549e-6
<15570A>	IBS2	45386618	1.0439410220200225e-4	1.8440887721637486e-6
<15570A>	TSI2	45386618	1.0414565473063094e-4	1.8608993532702852e-6
<15570A>	CHB2	45386618	6.274944629086152e-5	1.757474152025591e-6
<15570A>	YRI2	45386618	8.706184843168646e-5	2.091987911375632e-6
<15577A>	CEU2	43297274	1.0611558279436992e-4	1.8583966494307797e-6
<15577A>	FIN2	43297274	1.008138276217058e-4	1.925405031212786e-6
<15577A>	GBR2	43297274	1.0705710707968362e-4	1.754613696176368e-6
