Left	Right	Norm	RAS	StdErr
<12880A>	CEU2	2548137	1.6446217960355048e-6	1.0107794739230516e-7
<12880A>	FIN2	2548137	1.130803916339296e-6	8.373052403620656e-8
<12880A>	GBR2	2548137	1.5543411352307118e-6	9.790153950056043e-8
<12880A>	IBS2	2548137	1.2801135739188093e-6	8.785143799828947e-8
<12880A>	TSI2	2548137	1.1156610271963928e-6	7.205692043705356e-8
<12880A>	CHB2	2548137	9.519670937070604e-8	2.475960849463859e-8
<12880A>	YRI2	2548137	1.2333941004181248e-7	4.017072776310949e-8
<12881A>	CEU2	9998598	1.672399418852127e-6	5.391396163617424e-8
<12881A>	FIN2	9998598	1.187795394893742e-6	5.0798996017009906e-8
<12881A>	GBR2	9998598	1.685629583694604e-6	6.080949404748336e-8
<12881A>	IBS2	9998598	1.2587479050277096e-6	4.282872009172495e-8
<12881A>	TSI2	9998598	1.1658777417736786e-6	4.569770461605046e-8
<12881A>	CHB2	9998598	8.169462190282253e-8	1.4839845405746954e-8
<12881A>	YRI2	9998598	8.763133353200877e-8	1.791849499761778e-8
<12883A>	CEU2	10001088	1.7029075071683697e-6	5.918282861299322e-8
<12883A>	FIN2	10001088	1.382839237812571e-6	5.673114121896699e-8
<12883A>	GBR2	10001088	1.603758095388888e-6	5.5758026174539474e-8
<12883A>	IBS2	10001088	1.272242532393424e-6	4.794296982550803e-8
<12883A>	TSI2	10001088	1.2189150010954962e-6	5.331704799129478e-8
<12883A>	CHB2	10001088	1.1681897326402581e-7	2.5990248630358964e-8
<12883A>	YRI2	10001088	8.665723835913312e-8	1.7867829229875325e-8
<12884A>	CEU2	15075367	1.4983136971709765e-6	5.6021674054637906e-8
<12884A>	FIN2	15075367	1.1888719135243005e-6	5.4232934905990754e-8
<12884A>	GBR2	15075367	1.641192087310903e-6	1.1349593409467063e-7
<12884A>	IBS2	15075367	1.3964755187970487e-6	5.141783819319478e-8
<12884A>	TSI2	15075367	1.3907898007833993e-6	5.1085567076594684e-8
<12884A>	CHB2	15075367	1.2248687899043175e-7	2.7503088978524902e-8
<12884A>	YRI2	15075367	1.2129531762453456e-7	2.326274269075979e-8
<12885A>	CEU2	1089962	1.5842791984595217e-6	1.337103475493301e-7
<12885A>	FIN2	1089962	1.0593389267311427e-6	1.2029384918041504e-7
<12885A>	GBR2	1089962	1.4895890917463006e-6	1.3748439920733228e-7
<12885A>	IBS2	1089962	1.1228001745102313e-6	1.070135867812738e-7
<12885A>	TSI2	1089962	1.2975550654845872e-6	1.2209634813873958e-7
<12885A>	CHB2	1089962	8.175414453998322e-8	3.6928915897664536e-8
<12885A>	YRI2	1089962	2.577634641871743e-7	8.696519423029895e-8
<15558A>	CEU2	8089938	1.8159251219829485e-6	7.615206284823165e-8
<15558A>	FIN2	8089938	1.308103254537191e-6	6.151722574869846e-8
<15558A>	GBR2	8089938	1.6083233215206598e-6	6.502178533518741e-8
<15558A>	IBS2	8089938	1.2025520379230841e-6	5.468078065460319e-8
<15558A>	TSI2	8089938	1.2725978981839005e-6	6.291213974390128e-8
<15558A>	CHB2	8089938	1.1381942348729021e-7	1.8545764015065335e-8
<15558A>	YRI2	8089938	1.1419241084536404e-7	2.094074851257507e-8
<15569A>	CEU2	5763361	1.880882732413773e-6	7.486753532820257e-8
<15569A>	FIN2	5763361	1.3684025585321318e-6	7.70126003475054e-8
<15569A>	GBR2	5763361	1.7175527273919503e-6	7.424380945461984e-8
<15569A>	IBS2	5763361	1.222831442906149e-6	6.342866167910415e-8
<15569A>	TSI2	5763361	1.1930868942949182e-6	5.135008822421029e-8
