Left	Right	k	Cumulative	Norm	RAS	StdErr
<HGDP00511>	French2	5	False	58289845	1.7075134811877963e-2	1.0470574045022026e-4
<HGDP00511>	French2	6	False	58289845	1.9623614740071387e-2	2.3058267079484888e-4
<HGDP00511>	French2	7	False	58289845	9.206800449612569e-3	6.6981040200608e-5
<HGDP00511>	French2	8	False	58289845	1.157037994947757e-2	2.0106115473086624e-4
<HGDP00511>	French2	9	False	58289845	5.933213350257852e-3	5.792950468814302e-5
<HGDP00511>	French2	10	False	58289845	7.888026240644087e-3	1.202849444609638e-4
<HGDP00511>	Han2	2	False	58289845	0.14151018818944164	7.259181479271959e-4
<HGDP00511>	Han2	3	False	58289845	4.054573687306859e-2	1.5238001614689453e-4
<HGDP00511>	Han2	4	False	58289845	4.438719087015024e-2	4.354117323219833e-4
<HGDP00511>	Han2	5	False	58289845	1.7063752976681227e-2	1.0445391325290353e-4
<HGDP00511>	Han2	6	False	58289845	1.9631592637370902e-2	2.3013963841761074e-4
<HGDP00511>	Han2	7	False	58289845	9.19990631135193e-3	6.664709131963465e-5
<HGDP00511>	Han2	8	False	58289845	1.1575952618693163e-2	2.0068397021599568e-4
<HGDP00511>	Han2	9	False	58289845	5.928664097328143e-3	5.7687349663313114e-5
<HGDP00511>	Han2	10	False	58289845	7.895322711816675e-3	1.200524706874244e-4
<HGDP00511>	Karitiana2	2	False	58289845	0.1417511193416267	7.223976184086393e-4
<HGDP00511>	Karitiana2	3	False	58289845	4.067545041507659e-2	1.522025195635401e-4
<HGDP00511>	Karitiana2	4	False	58289845	4.444682045388871e-2	4.3406784303666164e-4
<HGDP00511>	Karitiana2	5	False	58289845	1.7093491585026512e-2	1.0446948343673358e-4
<HGDP00511>	Karitiana2	6	False	58289845	1.961530520453438e-2	2.2715549849728326e-4
<HGDP00511>	Karitiana2	7	False	58289845	9.197463554758123e-3	6.640738503528475e-5
<HGDP00511>	Karitiana2	8	False	58289845	1.149677744039292e-2	1.6851218626888197e-4
<HGDP00511>	Karitiana2	9	False	58289845	5.910283343522357e-3	5.200191194309636e-5
<HGDP00511>	Karitiana2	10	False	58289845	7.837260075061091e-3	1.1554077483451916e-4
<HGDP00511>	Mbuti2	2	False	58289845	0.1394353611835585	6.960227752883732e-4
<HGDP00511>	Mbuti2	3	False	58289845	3.9195314303110323e-2	1.444594196342921e-4
<HGDP00511>	Mbuti2	4	False	58289845	4.268009485419677e-2	4.250073511490602e-4
<HGDP00511>	Mbuti2	5	False	58289845	1.59480979764298e-2	1.0015520536957683e-4
<HGDP00511>	Mbuti2	6	False	58289845	1.832673622028627e-2	2.250190548666725e-4
<HGDP00511>	Mbuti2	7	False	58289845	8.344629482046282e-3	6.290441686546156e-5
<HGDP00511>	Mbuti2	8	False	58289845	1.0573354274971606e-2	1.975617891556115e-4
<HGDP00511>	Mbuti2	9	False	58289845	5.2940014290185945e-3	5.494576918535409e-5
<HGDP00511>	Mbuti2	10	False	58289845	7.1064046794553715e-3	1.144996081660164e-4
<HGDP00511>	Orcadian2	2	False	58289845	0.14188638986905644	7.261603187258358e-4
<HGDP00511>	Orcadian2	3	False	58289845	4.069000981877086e-2	1.5282676488442544e-4
<HGDP00511>	Orcadian2	4	False	58289845	4.457462860482326e-2	4.375674318061741e-4
<HGDP00511>	Orcadian2	5	False	58289845	1.713446794667635e-2	1.0515031199756237e-4
<HGDP00511>	Orcadian2	6	False	58289845	1.973449234596525e-2	2.321972201782904e-4
<HGDP00511>	Orcadian2	7	False	58289845	9.242159392627278e-3	6.742456910025958e-5
<HGDP00511>	Orcadian2	8	False	58289845	1.1648552294011186e-2	2.0219815075595715e-4
<HGDP00511>	Orcadian2	9	False	58289845	5.959838089491199e-3	5.827799246592795e-5
<HGDP00511>	Orcadian2	10	False	58289845	7.953219348531848e-3	1.2174675756086389e-4
<HGDP00511>	Russian2	2	False	58289845	0.14194362727518972	7.275469731309193e-4
<HGDP00511>	Russian2	3	False	58289845	4.069452052031098e-2	1.5305149834549613e-4
<HGDP00511>	Russian2	4	False	58289845	4.459598408607864e-2	4.3835148296685614e-4
<HGDP00511>	Russian2	5	False	58289845	1.7137606641132955e-2	1.0529867526185156e-4
<HGDP00511>	Russian2	6	False	58289845	1.973278312140339e-2	2.3218388536300864e-4
<HGDP00511>	Russian2	7	False	58289845	9.242051696475842e-3	6.739334782225523e-5
<HGDP00511>	Russian2	8	False	58289845	1.1638477769453493e-2	2.0188522879103734e-4
<HGDP00511>	Russian2	9	False	58289845	5.9579708206836555e-3	5.819990711570599e-5
<HGDP00511>	Russian2	10	False	58289845	7.942398625053946e-3	1.2128392704373584e-4
<HGDP00511>	Sardinian2	2	False	58289845	0.14194532133077828	7.271633273263933e-4
<HGDP00511>	Sardinian2	3	False	58289845	4.069648756010714e-2	1.5293483898882277e-4
<HGDP00511>	Sardinian2	4	False	58289845	4.459653471636197e-2	4.379858022214816e-4
<HGDP00511>	Sardinian2	5	False	58289845	1.7138697308517314e-2	1.0525080697991124e-4
<HGDP00511>	Sardinian2	6	False	58289845	1.9736909807558187e-2	2.320501489286935e-4
<HGDP00511>	Sardinian2	7	False	58289845	9.243113510529234e-3	6.734672349393169e-5
<HGDP00511>	Sardinian2	8	False	58289845	1.1644421082265717e-2	2.0183018935903313e-4
<HGDP00511>	Sardinian2	9	False	58289845	5.957537913138403e-3	5.816136606370847e-5
<HGDP00511>	Sardinian2	10	False	58289845	7.944684249229663e-3	1.210430038836446e-4
<HGDP00511>	Tuscan2	2	False	58289845	0.14196724503785071	7.273934321981659e-4
<HGDP00511>	Tuscan2	3	False	58289845	4.068620786347946e-2	1.5292734022298102e-4
<HGDP00511>	Tuscan2	4	False	58289845	4.461577955817181e-2	4.381729139497612e-4
<HGDP00511>	Tuscan2	5	False	58289845	1.713982226806974e-2	1.0526540503022257e-4
<HGDP00511>	Tuscan2	6	False	58289845	1.9745494119373055e-2	2.3205072623787537e-4
<HGDP00511>	Tuscan2	7	False	58289845	9.24264838355063e-3	6.732925529301826e-5
<HGDP00511>	Tuscan2	8	False	58289845	1.165052777775158e-2	2.0204559442594746e-4
<HGDP00511>	Tuscan2	9	False	58289845	5.957901700830846e-3	5.813857115441892e-5
<HGDP00511>	Tuscan2	10	False	58289845	7.952029065554492e-3	1.2145677507934861e-4
<HGDP00512>	Basque2	2	False	58195061	0.14186189700875362	7.261879124180703e-4
<HGDP00512>	Basque2	3	False	58195061	4.069410571260829e-2	1.527879964074516e-4
<HGDP00512>	Basque2	4	False	58195061	4.45162356238274e-2	4.363322723285484e-4
<HGDP00512>	Basque2	5	False	58195061	1.712388322045794e-2	1.0509687312602132e-4
<HGDP00512>	Basque2	6	False	58195061	1.9698510358203063e-2	2.30870983392494e-4
<HGDP00512>	Basque2	7	False	58195061	9.237584366726361e-3	6.702409411430671e-5
<HGDP00512>	Basque2	8	False	58195061	1.1616818347882729e-2	2.01400220716239e-4
<HGDP00512>	Basque2	9	False	58195061	5.951384815645317e-3	5.78590791306587e-5
<HGDP00512>	Basque2	10	False	58195061	7.925886773891609e-3	1.2112465292975295e-4
<HGDP00512>	BergamoItalian2	2	False	58195061	0.1420113276451411	7.284032001069063e-4
<HGDP00512>	BergamoItalian2	3	False	58195061	4.0710136037145794e-2	1.530679910593995e-4
<HGDP00512>	BergamoItalian2	4	False	58195061	4.460436986224651e-2	4.3872678448799997e-4
<HGDP00512>	BergamoItalian2	5	False	58195061	1.7143789487564967e-2	1.0557094058216529e-4
<HGDP00512>	BergamoItalian2	6	False	58195061	1.974232615719745e-2	2.3246188157616216e-4
<HGDP00512>	BergamoItalian2	7	False	58195061	9.250421182649854e-3	6.743742791649309e-5
<HGDP00512>	BergamoItalian2	8	False	58195061	1.1640983158347395e-2	2.026505969715009e-4
<HGDP00512>	BergamoItalian2	9	False	58195061	5.959075289911629e-3	5.821985633060066e-5
<HGDP00512>	BergamoItalian2	10	False	58195061	7.939946999969636e-3	1.2179595445057155e-4
<HGDP00512>	French2	2	False	58195061	0.14153418944713753	7.270370337596809e-4
<HGDP00512>	French2	3	False	58195061	4.060416362216993e-2	1.5280789159242945e-4
<HGDP00512>	French2	4	False	58195061	4.436696262168835e-2	4.3570120502901615e-4
<HGDP00512>	French2	5	False	58195061	1.7076451464075156e-2	1.048505938868644e-4
<HGDP00512>	French2	6	False	58195061	1.9613301693447025e-2	2.301400694930911e-4
<HGDP00512>	French2	7	False	58195061	9.210055478498702e-3	6.685178340720562e-5
<HGDP00512>	French2	8	False	58195061	1.1555240453771926e-2	2.0116411261697606e-4
<HGDP00512>	French2	9	False	58195061	5.929506133756705e-3	5.77201591641605e-5
<HGDP00512>	French2	10	False	58195061	7.871899856032316e-3	1.2027876038461709e-4
<HGDP00512>	Han2	2	False	58195061	0.1415653878089719	7.265828538731325e-4
<HGDP00512>	Han2	3	False	58195061	4.0563137031009916e-2	1.5246472967135935e-4
<HGDP00512>	Han2	4	False	58195061	4.437550356888183e-2	4.3531575045346204e-4
<HGDP00512>	Han2	5	False	58195061	1.706508525559171e-2	1.045981632979055e-4
<HGDP00512>	Han2	6	False	58195061	1.9621635488852828e-2	2.2970001365018748e-4
<HGDP00512>	Han2	7	False	58195061	9.203458669966474e-3	6.651996754655774e-5
<HGDP00512>	Han2	8	False	58195061	1.1561079345581175e-2	2.0080438385283272e-4
<HGDP00512>	Han2	9	False	58195061	5.925175672166041e-3	5.748839592273773e-5
<HGDP00512>	Han2	10	False	58195061	7.879722706165507e-3	1.2006853299616804e-4
<HGDP00512>	Karitiana2	2	False	58195061	0.1418064468563736	7.230597903933898e-4
<HGDP00512>	Karitiana2	3	False	58195061	4.069294084939618e-2	1.5228267280615652e-4
<HGDP00512>	Karitiana2	4	False	58195061	4.4435183253781686e-2	4.3398617376679205e-4
<HGDP00512>	Karitiana2	5	False	58195061	1.709472132007904e-2	1.0461410993829821e-4
<HGDP00512>	Karitiana2	6	False	58195061	1.9604954963446178e-2	2.2673030586405657e-4
<HGDP00512>	Karitiana2	7	False	58195061	9.200912256110527e-3	6.627963322483819e-5
<HGDP00512>	Karitiana2	8	False	58195061	1.1481685705252539e-2	1.6856058552770485e-4
<HGDP00512>	Karitiana2	9	False	58195061	5.906643864502518e-3	5.1834985542288714e-5
<HGDP00512>	Karitiana2	10	False	58195061	7.821297326245601e-3	1.1554370121414063e-4
<HGDP00512>	Mbuti2	2	False	58195061	0.1394891370748566	6.966793654870371e-4
<HGDP00512>	Mbuti2	3	False	58195061	3.921192845182946e-2	1.445423059920168e-4
<HGDP00512>	Mbuti2	4	False	58195061	4.266772585891733e-2	4.248813106563662e-4
<HGDP00512>	Mbuti2	5	False	58195061	1.5948774962503787e-2	1.0030726362088346e-4
<HGDP00512>	Mbuti2	6	False	58195061	1.8316211498679496e-2	2.2457377103397277e-4
<HGDP00512>	Mbuti2	7	False	58195061	8.347685131811186e-3	6.276861684646542e-5
<HGDP00512>	Mbuti2	8	False	58195061	1.0558940029135983e-2	1.976364528862235e-4
<HGDP00512>	Mbuti2	9	False	58195061	5.290109585072863e-3	5.470522617328204e-5
<HGDP00512>	Mbuti2	10	False	58195061	7.090577903790918e-3	1.1448842682925687e-4
<HGDP00512>	Orcadian2	2	False	58195061	0.14194173526697812	7.268304705177953e-4
<HGDP00512>	Orcadian2	3	False	58195061	4.070751778693467e-2	1.5291185572070137e-4
<HGDP00512>	Orcadian2	4	False	58195061	4.4563022743856234e-2	4.374823722776416e-4
<HGDP00512>	Orcadian2	5	False	58195061	1.7135808867142395e-2	1.0529381529057481e-4
<HGDP00512>	Orcadian2	6	False	58195061	1.9724263066030544e-2	2.3176663640560438e-4
<HGDP00512>	Orcadian2	7	False	58195061	9.245426739511835e-3	6.728864929429157e-5
<HGDP00512>	Orcadian2	8	False	58195061	1.163325791249112e-2	2.0231442283879305e-4
<HGDP00512>	Orcadian2	9	False	58195061	5.95610715539535e-3	5.807533038493427e-5
<HGDP00512>	Orcadian2	10	False	58195061	7.937087452516601e-3	1.2175904669683776e-4
<HGDP00512>	Russian2	2	False	58195061	0.14199895760913242	7.28216478128291e-4
<HGDP00512>	Russian2	3	False	58195061	4.071195970154331e-2	1.5313744088196415e-4
<HGDP00512>	Russian2	4	False	58195061	4.458450744531006e-2	4.3825576245123087e-4
<HGDP00512>	Russian2	5	False	58195061	1.713889505981038e-2	1.0545312521339683e-4
<HGDP00512>	Russian2	6	False	58195061	1.972263460490308e-2	2.3174944368436681e-4
<HGDP00512>	Russian2	7	False	58195061	9.245412371962632e-3	6.726450693580998e-5
<HGDP00512>	Russian2	8	False	58195061	1.1623396931884985e-2	2.0199526179404088e-4
<HGDP00512>	Russian2	9	False	58195061	5.9543012406678844e-3	5.799478565078051e-5
<HGDP00512>	Russian2	10	False	58195061	7.92671929742417e-3	1.2129693364874656e-4
<HGDP00512>	Sardinian2	2	False	58195061	0.14200076056414868	7.278331328994677e-4
<HGDP00512>	Sardinian2	3	False	58195061	4.071404424615236e-2	1.530193304700932e-4
<HGDP00512>	Sardinian2	4	False	58195061	4.458495511659176e-2	4.3789231019181413e-4
<HGDP00512>	Sardinian2	5	False	58195061	1.7140041647705752e-2	1.0539956752829645e-4
<HGDP00512>	Sardinian2	6	False	58195061	1.9726816150786017e-2	2.3162791815430398e-4
<HGDP00512>	Sardinian2	7	False	58195061	9.246569282942053e-3	6.722128792541466e-5
<HGDP00512>	Sardinian2	8	False	58195061	1.1629342863094421e-2	2.0194633280546984e-4
<HGDP00512>	Sardinian2	9	False	58195061	5.95400381803217e-3	5.7959345451991474e-5
<HGDP00512>	Sardinian2	10	False	58195061	7.92891269058568e-3	1.2107348700872061e-4
<HGDP00512>	Tuscan2	2	False	58195061	0.14202232013011096	7.280649370981599e-4
<HGDP00512>	Tuscan2	3	False	58195061	4.070361171486131e-2	1.5300834579057277e-4
<HGDP00512>	Tuscan2	4	False	58195061	4.4603883996272464e-2	4.380736480361184e-4
<HGDP00512>	Tuscan2	5	False	58195061	1.7141173286165993e-2	1.0541174162209837e-4
<HGDP00512>	Tuscan2	6	False	58195061	1.9735076114678087e-2	2.3163359201109444e-4
<HGDP00512>	Tuscan2	7	False	58195061	9.245990107877595e-3	6.719917306216532e-5
<HGDP00512>	Tuscan2	8	False	58195061	1.1635509898912788e-2	2.021636476635623e-4
<HGDP00512>	Tuscan2	9	False	58195061	5.954341927172592e-3	5.793799416707736e-5
<HGDP00512>	Tuscan2	10	False	58195061	7.936264127294227e-3	1.214841628524498e-4
<HGDP00774>	Basque2	2	False	58399534	0.14172521051281226	7.251925485252775e-4
<HGDP00774>	Basque2	3	False	58399534	4.063560535717014e-2	1.528331400852583e-4
<HGDP00774>	Basque2	4	False	58399534	4.4527092296252714e-2	4.3588619058051125e-4
<HGDP00774>	Basque2	5	False	58399534	1.7113266039156395e-2	1.0477676798295009e-4
<HGDP00774>	Basque2	6	False	58399534	1.9724586615137443e-2	2.310194525781634e-4
<HGDP00774>	Basque2	7	False	58399534	9.233114077996091e-3	6.660616727982967e-5
<HGDP00774>	Basque2	8	False	58399534	1.1650697581316495e-2	2.0125389096821615e-4
<HGDP00774>	Basque2	9	False	58399534	5.957795827617408e-3	5.778225747582471e-5
<HGDP00774>	Basque2	10	False	58399534	7.96382047777823e-3	1.2148461407551508e-4
<HGDP00774>	BergamoItalian2	2	False	58399534	0.14187463679076573	7.27405774016651e-4
<HGDP00774>	BergamoItalian2	3	False	58399534	4.0651723779165726e-2	1.5311240729820488e-4
<HGDP00774>	BergamoItalian2	4	False	58399534	4.461529050899617e-2	4.382872087683143e-4
<HGDP00774>	BergamoItalian2	5	False	58399534	1.713337344438399e-2	1.0525215249080835e-4
<HGDP00774>	BergamoItalian2	6	False	58399534	1.9768726236753915e-2	2.3260973553588347e-4
<HGDP00774>	BergamoItalian2	7	False	58399534	9.245931226095063e-3	6.70185524757292e-5
<HGDP00774>	BergamoItalian2	8	False	58399534	1.167520446310411e-2	2.0250144684265875e-4
<HGDP00774>	BergamoItalian2	9	False	58399534	5.965735531382843e-3	5.8136646777260615e-5
<HGDP00774>	BergamoItalian2	10	False	58399534	7.978112462335745e-3	1.2215527376896568e-4
<HGDP00774>	French2	2	False	58399534	0.14139774972019276	7.260465447575194e-4
<HGDP00774>	French2	3	False	58399534	4.054571407525803e-2	1.5285216970743463e-4
<HGDP00774>	French2	4	False	58399534	4.437758540491664e-2	4.352551341294317e-4
<HGDP00774>	French2	5	False	58399534	1.7065789494932666e-2	1.0453413943139995e-4
<HGDP00774>	French2	6	False	58399534	1.963912042122196e-2	2.3028321656195212e-4
<HGDP00774>	French2	7	False	58399534	9.205380026596686e-3	6.642594410511866e-5
<HGDP00774>	French2	8	False	58399534	1.1588800651942012e-2	2.0100128675842099e-4
<HGDP00774>	French2	9	False	58399534	5.935870106034101e-3	5.76282129081334e-5
<HGDP00774>	French2	10	False	58399534	7.909525705883455e-3	1.2063020410118459e-4
<HGDP00774>	Han2	2	False	58399534	0.14143232124464067	7.255783437861819e-4
<HGDP00774>	Han2	3	False	58399534	4.050886969240607e-2	1.525133102757636e-4
<HGDP00774>	Han2	4	False	58399534	4.439143975294917e-2	4.348766278427374e-4
<HGDP00774>	Han2	5	False	58399534	1.7059847517983544e-2	1.0429318222104138e-4
<HGDP00774>	Han2	6	False	58399534	1.9654008325124e-2	2.2986457520127434e-4
<HGDP00774>	Han2	7	False	58399534	9.20498590103088e-3	6.614579963655113e-5
<HGDP00774>	Han2	8	False	58399534	1.1602259504110044e-2	2.006459608615937e-4
<HGDP00774>	Han2	9	False	58399534	5.938535565667679e-3	5.743092902939717e-5
<HGDP00774>	Han2	10	False	58399534	7.925590197235951e-3	1.2043817073390188e-4
<HGDP00774>	Karitiana2	2	False	58399534	0.1416705846488417	7.22067964036863e-4
<HGDP00774>	Karitiana2	3	False	58399534	4.0635398306431744e-2	1.5232996981452495e-4
<HGDP00774>	Karitiana2	4	False	58399534	4.444734310722412e-2	4.3352707238771557e-4
<HGDP00774>	Karitiana2	5	False	58399534	1.7085966388019475e-2	1.043032742557688e-4
<HGDP00774>	Karitiana2	6	False	58399534	1.9633646819853082e-2	2.268705160491686e-4
<HGDP00774>	Karitiana2	7	False	58399534	9.198784873865615e-3	6.585261154871677e-5
<HGDP00774>	Karitiana2	8	False	58399534	1.1518802530170872e-2	1.6855853245759263e-4
<HGDP00774>	Karitiana2	9	False	58399534	5.9161580809874255e-3	5.176249277704967e-5
<HGDP00774>	Karitiana2	10	False	58399534	7.862833717132044e-3	1.1591897041192505e-4
<HGDP00774>	Mbuti2	2	False	58399534	0.13935608513276382	6.957461486714823e-4
<HGDP00774>	Mbuti2	3	False	58399534	3.915597091143723e-2	1.4457794742180643e-4
<HGDP00774>	Mbuti2	4	False	58399534	4.2680938718076857e-2	4.2451144822014755e-4
<HGDP00774>	Mbuti2	5	False	58399534	1.5940652960440626e-2	9.997326789698553e-5
<HGDP00774>	Mbuti2	6	False	58399534	1.834418513744258e-2	2.2477254815487266e-4
<HGDP00774>	Mbuti2	7	False	58399534	8.345536704889703e-3	6.239212381470871e-5
<HGDP00774>	Mbuti2	8	False	58399534	1.0594031452374284e-2	1.9751529185662204e-4
<HGDP00774>	Mbuti2	9	False	58399534	5.298688373406913e-3	5.467436701786654e-5
<HGDP00774>	Mbuti2	10	False	58399534	7.129928468264841e-3	1.148513410066266e-4
<HGDP00774>	Orcadian2	2	False	58399534	0.14180499085173068	7.258333347609789e-4
<HGDP00774>	Orcadian2	3	False	58399534	4.0648848459857945e-2	1.5295868835032693e-4
<HGDP00774>	Orcadian2	4	False	58399534	4.457363478277118e-2	4.370350296786482e-4
<HGDP00774>	Orcadian2	5	False	58399534	1.712520086204801e-2	1.0498261988024736e-4
<HGDP00774>	Orcadian2	6	False	58399534	1.9750357478484762e-2	2.3191759007408947e-4
<HGDP00774>	Orcadian2	7	False	58399534	9.240739568493531e-3	6.686651485167176e-5
<HGDP00774>	Orcadian2	8	False	58399534	1.1667347445720259e-2	2.021586639998877e-4
<HGDP00774>	Orcadian2	9	False	58399534	5.962521234132814e-3	5.7983217386354174e-5
<HGDP00774>	Orcadian2	10	False	58399534	7.975245079076234e-3	1.2211281719202242e-4
<HGDP00774>	Russian2	2	False	58399534	0.14186230250904977	7.272156831460246e-4
<HGDP00774>	Russian2	3	False	58399534	4.065364016953173e-2	1.5318462302870865e-4
<HGDP00774>	Russian2	4	False	58399534	4.459533965370026e-2	4.37818084342775e-4
<HGDP00774>	Russian2	5	False	58399534	1.7128641925836983e-2	1.0513532534013058e-4
<HGDP00774>	Russian2	6	False	58399534	1.974909203452092e-2	2.3190192520535573e-4
<HGDP00774>	Russian2	7	False	58399534	9.241126821320165e-3	6.684120691390969e-5
<HGDP00774>	Russian2	8	False	58399534	1.1657885980659538e-2	2.0184472910925115e-4
<HGDP00774>	Russian2	9	False	58399534	5.961197246956571e-3	5.790918760217521e-5
<HGDP00774>	Russian2	10	False	58399534	7.965251728385933e-3	1.2166439189426071e-4
<HGDP00774>	Sardinian2	2	False	58399534	0.14186416990008235	7.268348560588834e-4
<HGDP00774>	Sardinian2	3	False	58399534	4.065565650285441e-2	1.5306601353039424e-4
<HGDP00774>	Sardinian2	4	False	58399534	4.459586428048735e-2	4.374561130410061e-4
<HGDP00774>	Sardinian2	5	False	58399534	1.7129614589311466e-2	1.0508377618694205e-4
<HGDP00774>	Sardinian2	6	False	58399534	1.97531207710824e-2	2.3177514448934454e-4
<HGDP00774>	Sardinian2	7	False	58399534	9.242084909839821e-3	6.679587524768502e-5
<HGDP00774>	Sardinian2	8	False	58399534	1.1663725347534477e-2	2.017830247523868e-4
<HGDP00774>	Sardinian2	9	False	58399534	5.960513841929467e-3	5.786791728692586e-5
<HGDP00774>	Sardinian2	10	False	58399534	7.967205137419284e-3	1.2141610285985623e-4
<HGDP00774>	Tuscan2	2	False	58399534	0.1418858860243645	7.270705594951159e-4
<HGDP00774>	Tuscan2	3	False	58399534	4.06451281215132e-2	1.5305662238080384e-4
<HGDP00774>	Tuscan2	4	False	58399534	4.461496930209525e-2	4.3763709575693466e-4
<HGDP00774>	Tuscan2	5	False	58399534	1.713056334776006e-2	1.0509207398569413e-4
<HGDP00774>	Tuscan2	6	False	58399534	1.9761491161898636e-2	2.3177672303430652e-4
<HGDP00774>	Tuscan2	7	False	58399534	9.24155419345184e-3	6.677765624850956e-5
<HGDP00774>	Tuscan2	8	False	58399534	1.1669520199710274e-2	2.0199338281846172e-4
<HGDP00774>	Tuscan2	9	False	58399534	5.960771022590702e-3	5.78443233150022e-5
<HGDP00774>	Tuscan2	10	False	58399534	7.974504271443892e-3	1.21821783639754e-4
<HGDP00775>	Basque2	2	False	57927583	0.14210379112075233	7.359308917447304e-4
<HGDP00775>	Basque2	3	False	57927583	4.075835307943638e-2	1.5496579672610872e-4
<HGDP00775>	Basque2	4	False	57927583	4.439294386710644e-2	4.386811629575115e-4
<HGDP00775>	Basque2	5	False	57927583	1.7087519059295554e-2	1.0614053741665047e-4
<HGDP00775>	Basque2	6	False	57927583	1.9488032480961905e-2	2.2895599310457823e-4
<HGDP00775>	Basque2	7	False	57927583	9.177499792324873e-3	6.693946797842721e-5
<HGDP00775>	Basque2	8	False	57927583	1.1373350864483281e-2	1.9857570215302202e-4
<HGDP00775>	Basque2	9	False	57927583	5.888038609138858e-3	5.7411994672843605e-5
<HGDP00775>	Basque2	10	False	57927583	7.655460258436997e-3	1.1338958816611787e-4
<HGDP00775>	BergamoItalian2	2	False	57927583	0.14225365574116852	7.381973951511669e-4
<HGDP00775>	BergamoItalian2	3	False	57927583	4.0774384631238565e-2	1.5525828251046302e-4
<HGDP00775>	BergamoItalian2	4	False	57927583	4.448092111835565e-2	4.410968563778428e-4
<HGDP00775>	BergamoItalian2	5	False	57927583	1.71075457265324e-2	1.0662504663199976e-4
<HGDP00775>	BergamoItalian2	6	False	57927583	1.9531685794658513e-2	2.3055622007070445e-4
<HGDP00775>	BergamoItalian2	7	False	57927583	9.190255702538114e-3	6.735414554844965e-5
<HGDP00775>	BergamoItalian2	8	False	57927583	1.139723626998213e-2	1.9982620524342732e-4
<HGDP00775>	BergamoItalian2	9	False	57927583	5.895952019955672e-3	5.7769317010387445e-5
<HGDP00775>	BergamoItalian2	10	False	57927583	7.66918714699351e-3	1.1407386844661763e-4
<HGDP00775>	French2	2	False	57927583	0.1417763056252262	7.367456227652796e-4
<HGDP00775>	French2	3	False	57927583	4.066859468710742e-2	1.5497865767623713e-4
<HGDP00775>	French2	4	False	57927583	4.424742235092487e-2	4.380825230969145e-4
<HGDP00775>	French2	5	False	57927583	1.7041705131414633e-2	1.0590237714233943e-4
<HGDP00775>	French2	6	False	57927583	1.9410076496851374e-2	2.283480724879172e-4
<HGDP00775>	French2	7	False	57927583	9.152200030908905e-3	6.678774682740459e-5
<HGDP00775>	French2	8	False	57927583	1.1322168172258514e-2	1.9851085435349186e-4
<HGDP00775>	French2	9	False	57927583	5.869261865218045e-3	5.7305089333556416e-5
<HGDP00775>	French2	10	False	57927583	7.614998401073912e-3	1.1287472571169085e-4
<HGDP00775>	Han2	2	False	57927583	0.14180997680521948	7.36286695875822e-4
<HGDP00775>	Han2	3	False	57927583	4.063133126952909e-2	1.5463472181678138e-4
<HGDP00775>	Han2	4	False	57927583	4.425856326120514e-2	4.376468615552631e-4
<HGDP00775>	Han2	5	False	57927583	1.7034930297535146e-2	1.0564668233252366e-4
<HGDP00775>	Han2	6	False	57927583	1.9420732411875072e-2	2.2782159483096274e-4
<HGDP00775>	Han2	7	False	57927583	9.150473941052877e-3	6.645035718233453e-5
<HGDP00775>	Han2	8	False	57927583	1.1328832258852261e-2	1.9804216023216274e-4
<HGDP00775>	Han2	9	False	57927583	5.8701030048544855e-3	5.7083205805553205e-5
<HGDP00775>	Han2	10	False	57927583	7.622023713475532e-3	1.1253478529292872e-4
<HGDP00775>	Karitiana2	2	False	57927583	0.14206006661800324	7.327750441281247e-4
<HGDP00775>	Karitiana2	3	False	57927583	4.076072619843299e-2	1.5444881288555036e-4
<HGDP00775>	Karitiana2	4	False	57927583	4.4325232765192395e-2	4.3650081232879243e-4
<HGDP00775>	Karitiana2	5	False	57927583	1.7063675865778845e-2	1.0569628925836891e-4
<HGDP00775>	Karitiana2	6	False	57927583	1.9409690371510954e-2	2.250177608721199e-4
<HGDP00775>	Karitiana2	7	False	57927583	9.146963286902543e-3	6.623921128282769e-5
<HGDP00775>	Karitiana2	8	False	57927583	1.1258818186838547e-2	1.652448841317474e-4
<HGDP00775>	Karitiana2	9	False	57927583	5.8516587857635905e-3	5.1328673485082286e-5
<HGDP00775>	Karitiana2	10	False	57927583	7.577774736432561e-3	1.0814392727925413e-4
<HGDP00775>	Mbuti2	2	False	57927583	0.1397322898519927	7.067466230586677e-4
<HGDP00775>	Mbuti2	3	False	57927583	3.9274494595339535e-2	1.46775908899049e-4
<HGDP00775>	Mbuti2	4	False	57927583	4.25550859376842e-2	4.273688665690302e-4
<HGDP00775>	Mbuti2	5	False	57927583	1.5916336593758955e-2	1.0134757004870086e-4
<HGDP00775>	Mbuti2	6	False	57927583	1.8125507513563954e-2	2.229039021418099e-4
<HGDP00775>	Mbuti2	7	False	57927583	8.294308210179022e-3	6.269523364990889e-5
<HGDP00775>	Mbuti2	8	False	57927583	1.0343805236335131e-2	1.95230904408125e-4
<HGDP00775>	Mbuti2	9	False	57927583	5.236465203930093e-3	5.435298262594144e-5
<HGDP00775>	Mbuti2	10	False	57927583	6.859591710943972e-3	1.0818344544027095e-4
<HGDP00775>	Orcadian2	2	False	57927583	0.14218387086457898	7.365904753374906e-4
<HGDP00775>	Orcadian2	3	False	57927583	4.0771626014501884e-2	1.5510137398013857e-4
<HGDP00775>	Orcadian2	4	False	57927583	4.4439602951525874e-2	4.3982906727177754e-4
