A	B	C	theta_J	jack_se	Zscore	AlleleCount
ind0	Pop3	Pop7	-1.2971175933157133e-12	6.842276031177644e-13	-1.8957399371280006	2
ind0	Pop3	Pop8	-3.249524782044181e-13	5.179157439268379e-13	-0.627423441003411	2
ind0	Pop4	Pop0	1.041723500003654e-11	2.075121310984728e-12	5.02006072844635	2
ind0	Pop4	Pop1	1.9885839884980353e-12	6.256441067411421e-13	3.17845875486014	2
ind0	Pop4	Pop2	-1.0543505747193602e-12	6.128461122020096e-13	-1.7204165184812652	2
ind0	Pop4	Pop3	2.7878797621940606e-12	1.1177147055774282e-12	2.4942677664366957	2
ind0	Pop4	Pop5	-2.28899352197456e-12	8.371366386454691e-13	-2.7343129141716593	2
ind0	Pop4	Pop6	9.065112543732367e-13	8.294215690583449e-13	1.0929439119872575	2
ind0	Pop4	Pop7	-2.082273544274375e-12	7.356161988158241e-13	-2.8306521085674365	2
ind0	Pop4	Pop8	-2.0006227721198423e-12	5.037907872168616e-13	-3.971138065410186	2
ind0	Pop5	Pop0	1.1852037474034613e-11	2.013446865397664e-12	5.886441642796363	2
ind0	Pop5	Pop1	2.813882380735293e-12	5.947062179855885e-13	4.731550294305955	2
ind0	Pop5	Pop2	-3.14255524093955e-12	6.108930106789406e-13	-5.1441990430483795	2
ind0	Pop5	Pop3	5.057335367222955e-12	1.0700919619176677e-12	4.7260754656636355	2
ind0	Pop5	Pop4	-1.3467677807202123e-12	5.684424102270151e-13	-2.369224668128408	2
ind0	Pop5	Pop6	2.2844024071659876e-12	7.62836021347324e-13	2.9946179037681873	2
ind0	Pop5	Pop7	-1.8067951914747822e-12	7.454315578757472e-13	-2.42382439056323	2
ind0	Pop5	Pop8	-4.882290372536574e-12	5.277707327721291e-13	-9.250778926092057	2
ind0	Pop6	Pop0	1.0895556911050448e-11	2.0068810549858928e-12	5.429099489469762	2
ind0	Pop6	Pop1	4.2849934246806564e-12	6.326870661798027e-13	6.772690092360618	2
ind0	Pop6	Pop2	1.5848090566633064e-12	5.672986214640234e-13	2.793606394765073	2
ind0	Pop6	Pop3	1.2781797107585117e-12	1.0470402068562705e-12	1.2207551366114542	2
ind0	Pop6	Pop4	-2.2554497254767193e-13	5.568716966493477e-13	-0.40502143295261356	2
ind0	Pop6	Pop5	2.1012043899072786e-13	7.823945177551471e-13	0.26856072508484236	2
ind0	Pop6	Pop7	-4.210780712919145e-12	6.829486698893265e-13	-6.165588862778681	2
ind0	Pop6	Pop8	-1.886479088226544e-12	5.257441106008474e-13	-3.588207742490122	2
ind0	Pop7	Pop0	1.16586008672736e-11	1.994381945105924e-12	5.8457212250055735	2
ind0	Pop7	Pop1	3.8785034408785155e-12	6.475839610835226e-13	5.989190088014368	2
ind0	Pop7	Pop2	3.516501876074694e-13	5.733818495502525e-13	0.6132914529528545	2
ind0	Pop7	Pop3	3.8520788558765185e-12	1.0125221877466437e-12	3.8044389569864885	2
ind0	Pop7	Pop4	-1.0559521959568157e-12	6.100197806587493e-13	-1.7310130416041791	2
ind0	Pop7	Pop5	-1.7226995844115706e-12	7.87127117814331e-13	-2.1885913284186	2
ind0	Pop7	Pop6	-2.0524031376806842e-12	7.466389186980148e-13	-2.748856356509857	2
ind0	Pop7	Pop8	-4.534972137236796e-12	5.651092249420023e-13	-8.024947987182875	2
ind0	Pop8	Pop0	1.2302604441121594e-11	2.0082092168685124e-12	6.126156745911952	2
ind0	Pop8	Pop1	4.348489387131361e-12	6.910463977170994e-13	6.29261566444276	2
ind0	Pop8	Pop2	-2.6359684287787517e-13	6.221585110456207e-13	-0.4236811651661976	2
ind0	Pop8	Pop3	5.4615756771069895e-12	9.971572184416133e-13	5.47714600676762	2
ind0	Pop8	Pop4	-3.369697176831151e-13	4.84265670902166e-13	-0.6958364755762164	2
ind0	Pop8	Pop5	-4.160863059354205e-12	8.49411875141655e-13	-4.898522355435995	2
ind0	Pop8	Pop6	9.092301931310872e-13	7.180732161653916e-13	1.266208198081109	2
ind0	Pop8	Pop7	-3.897640431117645e-12	7.505826949857147e-13	-5.192819468335633	2
ind1	Pop0	Pop1	5.607949772749092e-14	1.0203201803111071e-12	0.05496264683345932	2
ind1	Pop0	Pop2	3.1796286428810925e-13	6.661678514421707e-13	0.477301424257804	2
ind1	Pop0	Pop3	-5.421361416814931e-13	6.132056861467426e-13	-0.8841016219013952	2
ind1	Pop0	Pop4	-2.2585833130578103e-13	5.217475078152975e-13	-0.43288818427042025	2
ind1	Pop0	Pop5	2.279086656369771e-13	4.853519663717525e-13	0.4695740028431486	2
ind1	Pop0	Pop6	1.0172739155510666e-12	5.77741051768176e-13	1.7607783148483227	2
ind1	Pop0	Pop7	5.805663303903815e-13	6.173828262373933e-13	0.9403668286800462	2
ind1	Pop0	Pop8	-9.725863395669385e-14	3.4795379625469907e-13	-0.2795159443683764	2
ind1	Pop1	Pop0	7.49792787118556e-12	1.2061534942323895e-12	6.216396094725349	2
ind1	Pop1	Pop2	-2.4007328979700076e-12	6.522922025107601e-13	-3.68045622610429	2
ind1	Pop1	Pop3	1.9895315606801106e-12	6.519930784382274e-13	3.051461168032334	2
ind1	Pop1	Pop4	-9.758295793756142e-13	5.780861412345567e-13	-1.6880348961344056	2
ind1	Pop1	Pop5	-1.17694336388794e-12	4.556427421714897e-13	-2.5830398576720337	2
ind1	Pop1	Pop6	1.9610769679642645e-12	6.969659942970403e-13	2.813734075996356	2
ind1	Pop1	Pop7	3.9850620129436026e-13	6.213009885892886e-13	0.641406031236485	2
ind1	Pop1	Pop8	-3.8555389421316594e-13	3.6753690074643316e-13	-1.0490209103634	2
ind1	Pop2	Pop0	1.0527905733204171e-11	1.207319898101641e-12	8.720063133025457	2
ind1	Pop2	Pop1	3.9354993414407256e-13	9.326375534762717e-13	0.42197521714322145	2
ind1	Pop2	Pop3	3.4087465248567915e-12	6.965565089621626e-13	4.893711394550987	2
ind1	Pop2	Pop4	-5.68310325032852e-13	4.99741508379555e-13	-1.1372085678366721	2
ind1	Pop2	Pop5	-3.682927168002628e-12	4.93482971744397e-13	-7.4631291835338684	2
ind1	Pop2	Pop6	2.7113464175070754e-12	6.752238397607117e-13	4.015477916875583	2
ind1	Pop2	Pop7	3.2210676558346545e-13	5.290932276321198e-13	0.6087901881205467	2
ind1	Pop2	Pop8	-1.5471863066622402e-12	3.837971371388295e-13	-4.031260676398903	2
ind1	Pop3	Pop0	7.587082097825383e-12	1.3318132585588546e-12	5.696806251978081	2
ind1	Pop3	Pop1	2.6170798627880175e-12	8.947710905097887e-13	2.9248596546597825	2
ind1	Pop3	Pop2	1.2420119948506216e-12	5.450408899584423e-13	2.2787501226656977	2
ind1	Pop3	Pop4	-1.165122466391073e-12	5.887187452376863e-13	-1.9790816511552938	2
ind1	Pop3	Pop5	7.792096188822975e-14	4.1008019625414195e-13	0.19001395970835722	2
ind1	Pop3	Pop6	-2.034325406669358e-12	6.703995874735388e-13	-3.034496805607975	2
ind1	Pop3	Pop7	-6.165070444191127e-13	6.136999547324285e-13	-1.0045740425187224	2
ind1	Pop3	Pop8	-2.610562649490164e-13	3.444739405372886e-13	-0.7578403885699957	2
ind1	Pop4	Pop0	1.0069047826813134e-11	1.2169716946226572e-12	8.273855399681432	2
ind1	Pop4	Pop1	1.8490344223819083e-12	9.38926878665048e-13	1.9693060923027759	2
ind1	Pop4	Pop2	-5.377291553894128e-13	5.857838963300455e-13	-0.917965069982809	2
ind1	Pop4	Pop3	1.0321932332585427e-12	6.791844118086866e-13	1.5197540098274398	2
ind1	Pop4	Pop5	-2.203307085180241e-12	4.586007075816885e-13	-4.804412746763536	2
ind1	Pop4	Pop6	5.848250108991365e-13	6.679525999792863e-13	0.8755486705452937	2
ind1	Pop4	Pop7	-1.401662995377773e-12	5.64364396492919e-13	-2.483613431477971	2
ind1	Pop4	Pop8	-1.9367265588644366e-12	3.4858319071082856e-13	-5.5559952702110404	2
ind1	Pop5	Pop0	1.1503850300811182e-11	1.132826663132708e-12	10.154996060031413	2
ind1	Pop5	Pop1	2.674332814619166e-12	8.890062551636012e-13	3.008227218971611	2
ind1	Pop5	Pop2	-2.625933821609596e-12	6.62134002729261e-13	-3.965864629796561	2
ind1	Pop5	Pop3	3.301648838287424e-12	6.567708952539172e-13	5.02709371280979	2
ind1	Pop5	Pop4	-1.1768949084306574e-12	6.174907629940155e-13	-1.9059311959976046	2
ind1	Pop5	Pop6	1.9627161636918923e-12	6.779299501027864e-13	2.8951607218331468	2
ind1	Pop5	Pop7	-1.12618464257818e-12	5.828144014377343e-13	-1.9323212326257129	2
ind1	Pop5	Pop8	-4.818394159281168e-12	4.613711446138e-13	-10.443640040199094	2
ind1	Pop6	Pop0	1.0547369737827042e-11	1.2104679949817394e-12	8.713464363827443	2
ind1	Pop6	Pop1	4.145443858564523e-12	8.808518301720801e-13	4.706176131523373	2
ind1	Pop6	Pop2	2.101430475993254e-12	6.403935479864923e-13	3.2814672830488587	2
ind1	Pop6	Pop3	-4.775068181770046e-13	6.688806979415489e-13	-0.7138893671868705	2
ind1	Pop6	Pop4	-5.567210025811701e-14	4.4566309336308517e-13	-0.1249197007497332	2
ind1	Pop6	Pop5	2.958068757850521e-13	4.713846891689436e-13	0.6275275429640341	2
ind1	Pop6	Pop7	-3.5301701640225558e-12	5.930563601740939e-13	-5.9525036760186865	2
ind1	Pop6	Pop8	-1.8225828749711316e-12	3.8376176165299157e-13	-4.749256067411853	2
ind1	Pop7	Pop0	1.1310413694050194e-11	1.2457189296498109e-12	9.07942668674844	2
ind1	Pop7	Pop1	3.738953874762395e-12	9.20996187637824e-13	4.059684421009477	2
ind1	Pop7	Pop2	8.682716069374184e-13	6.490429398152683e-13	1.3377722083912464	2
ind1	Pop7	Pop3	2.096392326941007e-12	6.904902679222115e-13	3.03609250460454	2
ind1	Pop7	Pop4	-8.86079323667264e-13	4.77788695958998e-13	-1.8545422509186025	2
ind1	Pop7	Pop5	-1.6370131476172512e-12	4.395183653039181e-13	-3.724561421876625	2
ind1	Pop7	Pop6	-2.3740893811547796e-12	6.010714396056061e-13	-3.9497624154502193	2
ind1	Pop7	Pop8	-4.471075923981416e-12	3.285598265831067e-13	-13.608102884880516	2
ind1	Pop8	Pop0	1.1954417267898163e-11	1.177201680255843e-12	10.154944108897373	2
ind1	Pop8	Pop1	4.208939821015227e-12	8.755473028726222e-13	4.807210081289645	2
ind1	Pop8	Pop2	2.5302457645207546e-13	5.772110486954414e-13	0.4383571260874823	2
ind1	Pop8	Pop3	3.705889148171459e-12	6.763749593800433e-13	5.479045456632856	2
ind1	Pop8	Pop4	-1.6709684539356099e-13	5.127006739929465e-13	-0.3259150101992256	2
ind1	Pop8	Pop5	-4.075176622559879e-12	4.469238899054042e-13	-9.118278782148858	2
ind1	Pop8	Pop6	5.875439496569886e-13	6.724548993091318e-13	0.8737298966229867	2
ind1	Pop8	Pop7	-3.2170298822210428e-12	5.174718233221115e-13	-6.216821355736953	2
ind2	Pop0	Pop1	-5.740368362650343e-13	9.475719986334186e-13	-0.6057975933152373	2
ind2	Pop0	Pop2	-1.6703050247156097e-13	6.53186180135593e-13	-0.2557165285353827	2
ind2	Pop0	Pop3	-4.450481332301831e-13	7.312819785796094e-13	-0.6085862174459888	2
ind2	Pop0	Pop4	7.226531301705874e-13	6.277891895284839e-13	1.1511079550658612	2
ind2	Pop0	Pop5	2.8494934473290033e-13	5.387020113559848e-13	0.5289554126884449	2
ind2	Pop0	Pop6	8.005963982460507e-14	6.038549832350614e-13	0.13258090443453446	2
ind2	Pop0	Pop7	1.2949189551833889e-12	5.192371129051941e-13	2.4938875188219147	2
ind2	Pop0	Pop8	1.0898574434897135e-13	6.709623204051779e-13	0.16243198915127974	2
ind2	Pop1	Pop0	7.358018883190092e-12	1.6727178903002095e-12	4.398840310047451	2
ind2	Pop1	Pop2	-2.8372269280537063e-12	6.320521964297813e-13	-4.488912377933508	2
ind2	Pop1	Pop3	2.0769107682862907e-12	7.201550575930172e-13	2.8839772023930155	2
ind2	Pop1	Pop4	-1.221692640468807e-13	6.092832893242906e-13	-0.20051307197735438	2
ind2	Pop1	Pop5	-1.1256067527016064e-12	5.721795186285995e-13	-1.967226571477885	2
ind2	Pop1	Pop6	1.1175841198104455e-12	5.591860924792423e-13	1.9985906925107075	2
ind2	Pop1	Pop7	1.0414235636080677e-12	5.712621059631198e-13	1.823022309264289	2
ind2	Pop1	Pop8	-1.9993395373806776e-13	6.395034792396625e-13	-0.3126393526048978	2
ind2	Pop2	Pop0	1.0387996745208703e-11	1.5609326962383025e-12	6.654993370465475	2
ind2	Pop2	Pop1	-1.7355476644919907e-13	9.757116818091822e-13	-0.17787505231810968	2
ind2	Pop2	Pop3	3.4961257324629716e-12	7.474257400288827e-13	4.67755597007921	2
ind2	Pop2	Pop4	2.8534999029588197e-13	5.552209329620697e-13	0.5139395389391341	2
ind2	Pop2	Pop5	-3.631590556816298e-12	6.01356115024622e-13	-6.039001626627852	2
ind2	Pop2	Pop6	1.8678535693532596e-12	5.70547536332838e-13	3.2737913151965965	2
ind2	Pop2	Pop7	9.650241278971745e-13	6.195644815568625e-13	1.557584652806806	2
ind2	Pop2	Pop8	-1.3615663661871396e-12	6.90640703326507e-13	-1.971453984147016	2
ind2	Pop3	Pop0	7.447173109829915e-12	1.675538179933065e-12	4.444645427373918	2
ind2	Pop3	Pop1	2.0499751621947576e-12	1.0036304253628117e-12	2.0425598012871053	2
ind2	Pop3	Pop2	8.055179647669131e-13	5.798701780218743e-13	1.3891350086579668	2
ind2	Pop3	Pop4	-3.114621510623358e-13	5.999500645499629e-13	-0.5191467914850065	2
ind2	Pop3	Pop5	1.2925757307456063e-13	5.566554595582611e-13	0.23220390792023154	2
ind2	Pop3	Pop6	-2.8778182548231736e-12	6.17650876852486e-13	-4.659295991755687	2
ind2	Pop3	Pop7	2.641031789459535e-14	6.037604863562936e-13	0.04374303799505353	2
ind2	Pop3	Pop8	-7.5436324473917e-14	7.141572183246397e-13	-0.10562985647738052	2
ind2	Pop4	Pop0	9.929138838817666e-12	1.6317517635595869e-12	6.084956707604675	2
ind2	Pop4	Pop1	1.2819297217886322e-12	9.26774935773845e-13	1.3832157866011316	2
ind2	Pop4	Pop2	-9.742231854731115e-13	6.569249604361857e-13	-1.4830052808866416	2
ind2	Pop4	Pop3	1.1195724408647195e-12	7.21904793520418e-13	1.5508588541226442	2
ind2	Pop4	Pop5	-2.1519704739939105e-12	5.604301131056209e-13	-3.839855182065032	2
ind2	Pop4	Pop6	-2.586678372546809e-13	5.451763085551625e-13	-0.47446639407388724	2
ind2	Pop4	Pop7	-7.587456330640671e-13	5.728366119450231e-13	-1.3245410946898177	2
ind2	Pop4	Pop8	-1.751106618389336e-12	6.47594152327036e-13	-2.7040185772168996	2
ind2	Pop5	Pop0	1.1363941312815713e-11	1.6266302393229987e-12	6.98618594324508	2
ind2	Pop5	Pop1	2.107228114025893e-12	9.726801530786056e-13	2.1664142188532973	2
ind2	Pop5	Pop2	-3.0624278516933077e-12	7.296569778976049e-13	-4.197078825336839	2
ind2	Pop5	Pop3	3.3890280458936043e-12	7.129029889048046e-13	4.753841825098798	2
ind2	Pop5	Pop4	-3.2323459310192424e-13	6.383646898881654e-13	-0.5063478576149809	2
ind2	Pop5	Pop6	1.1192233155380733e-12	5.445628321072368e-13	2.055269382243981	2
ind2	Pop5	Pop7	-4.832672802644709e-13	6.291614219376553e-13	-0.7681133385072022	2
ind2	Pop5	Pop8	-4.632774218806061e-12	6.54037680321894e-13	-7.0833445200374	2
ind2	Pop6	Pop0	1.0407460749831548e-11	1.5496432891588287e-12	6.716036408276182	2
ind2	Pop6	Pop1	3.57833915797125e-12	9.310979122729138e-13	3.843139492425802	2
ind2	Pop6	Pop2	1.6649364459095615e-12	5.721089043021486e-13	2.9101739780478164	2
ind2	Pop6	Pop3	-3.901276105708261e-13	6.893690752603788e-13	-0.5659198019920934	2
ind2	Pop6	Pop4	7.979882150706185e-13	6.60295723501079e-13	1.2085315513471055	2
ind2	Pop6	Pop5	3.471434869713832e-13	5.560987181174491e-13	0.6242479539362396	2
ind2	Pop6	Pop7	-2.8872528017088516e-12	6.035500620666689e-13	-4.7837834558783	2
ind2	Pop6	Pop8	-1.636962934496044e-12	6.933170230363579e-13	-2.36105977511849	2
ind2	Pop7	Pop0	1.1170504706054725e-11	1.6227329882828525e-12	6.883760166775901	2
ind2	Pop7	Pop1	3.171849174169122e-12	9.474598520749943e-13	3.3477399250454583	2
ind2	Pop7	Pop2	4.317775768537148e-13	6.784763849979693e-13	0.6363929333443302	2
ind2	Pop7	Pop3	2.1837715345471807e-12	6.822990189076386e-13	3.200607759986818	2
ind2	Pop7	Pop4	-3.241900833852998e-14	6.56870759148171e-13	-0.049353709062298495	2
ind2	Pop7	Pop5	-1.5856765364309145e-12	5.909982865942235e-13	-2.683047603350553	2
ind2	Pop7	Pop6	-3.2175822293086083e-12	5.489121992548442e-13	-5.86174297761376	2
ind2	Pop7	Pop8	-4.285455983506309e-12	7.059742605008853e-13	-6.070272279425313	2
ind2	Pop8	Pop0	1.181450827990272e-11	1.6168092422014095e-12	7.307298827545273	2
ind2	Pop8	Pop1	3.6418351204219675e-12	9.406813707760428e-13	3.871486385892312	2
ind2	Pop8	Pop2	-1.8346945363162814e-13	6.243876542211874e-13	-0.29383901553991115	2
ind2	Pop8	Pop3	3.793268355777639e-12	7.01009386981294e-13	5.411152013402154	2
ind2	Pop8	Pop4	6.865634699351721e-13	5.229782812320414e-13	1.3127953771192062	2
ind2	Pop8	Pop5	-4.023840011373549e-12	5.983978944319822e-13	-6.72435523054957	2
ind2	Pop8	Pop6	-2.5594889849682956e-13	6.112620230901629e-13	-0.418722068161392	2
ind2	Pop8	Pop7	-2.5741125199073386e-12	6.054803625172629e-13	-4.251355913849226	2
ind3	Pop0	Pop1	1.3967948800549348e-12	1.1542674730999274e-12	1.2101136977408453	2
ind3	Pop0	Pop2	1.2311790433188742e-12	7.406450571292027e-13	1.6623064333825692	2
ind3	Pop0	Pop3	1.716404066841851e-14	1.0056036181485423e-12	0.017068395895412473	2
ind3	Pop0	Pop4	-2.1380377077694926e-13	4.99723740299329e-13	-0.42784393362797446	2
ind3	Pop0	Pop5	-2.439815783463665e-13	5.443116989673017e-13	-0.44823871838371626	2
ind3	Pop0	Pop6	6.43914247620177e-13	7.354442555534087e-13	0.8755446014540463	2
ind3	Pop0	Pop7	-5.608359726354909e-13	5.046801628510131e-13	-1.111270095236645	2
ind3	Pop0	Pop8	-1.1132958002023548e-12	4.480209127226837e-13	-2.484919271818598	2
ind3	Pop1	Pop0	6.5472465952719645e-12	1.0301881172194762e-12	6.355389356405388	2
ind3	Pop1	Pop2	-1.578838336842315e-12	7.278285949110943e-13	-2.169244720366027	2
ind3	Pop1	Pop3	2.4929017247950303e-12	1.0134340976294476e-12	2.4598557820644156	2
ind3	Pop1	Pop4	-9.64980474899668e-13	6.481983354473859e-13	-1.4887117447372638	2
ind3	Pop1	Pop5	-1.6016445834729498e-12	4.683787904058565e-13	-3.419549766728556	2
ind3	Pop1	Pop6	1.6250532668264604e-12	6.645074404929201e-13	2.4455004832165974	2
ind3	Pop1	Pop7	-6.287558714289243e-13	5.411260198063927e-13	-1.1619398225461128	2
ind3	Pop1	Pop8	-1.2999873438342657e-12	3.917446365765246e-13	-3.3184560105147023	2
ind3	Pop2	Pop0	9.577224457290601e-12	9.970210308369266e-13	9.605839958311831	2
ind3	Pop2	Pop1	1.6001937782387732e-12	1.1524805443977364e-12	1.3884779105533647	2
ind3	Pop2	Pop3	3.912116688971705e-12	9.909928508503431e-13	3.9476739772792784	2
ind3	Pop2	Pop4	-5.574612205569042e-13	5.020371482643301e-13	-1.1103983489751488	2
ind3	Pop2	Pop5	-4.107628387587638e-12	6.293037983954153e-13	-6.5272582146511375	2
ind3	Pop2	Pop6	2.375322716369265e-12	6.971669918873728e-13	3.4071072555210673	2
ind3	Pop2	Pop7	-7.051553071398174e-13	5.314132015456512e-13	-1.3269435254691182	2
ind3	Pop2	Pop8	-2.4616197562833383e-12	4.3992974764713754e-13	-5.5954837549602905	2
ind3	Pop3	Pop0	6.6364008219117615e-12	1.1080643677407325e-12	5.989183494315343	2
ind3	Pop3	Pop1	3.823723706882718e-12	1.1185582763595366e-12	3.418439421258785	2
ind3	Pop3	Pop2	2.0639065559783173e-12	6.992578721579278e-13	2.9515671373266756	2
ind3	Pop3	Pop4	-1.1542733619151235e-12	5.306261190610004e-13	-2.1753044572282523	2
ind3	Pop3	Pop5	-3.467802576967807e-13	5.118539713001528e-13	-0.6774984217000978	2
ind3	Pop3	Pop6	-2.370349107807162e-12	7.586780666395878e-13	-3.1243147944241323	2
ind3	Pop3	Pop7	-1.643769117142402e-12	4.533290563251009e-13	-3.625995497547785	2
ind3	Pop3	Pop8	-1.1754897145701113e-12	3.808385587333706e-13	-3.0865827201942677	2
ind3	Pop4	Pop0	9.118366550899513e-12	9.815649669089023e-13	9.289621021840906	2
ind3	Pop4	Pop1	3.0556782664766025e-12	1.0587944361606996e-12	2.8859976612238487	2
ind3	Pop4	Pop2	2.841654057382789e-13	7.162635336361975e-13	0.3967330352498601	2
ind3	Pop4	Pop3	1.535563397373456e-12	8.846379645853535e-13	1.7358099684238664	2
ind3	Pop4	Pop5	-2.6280083047652506e-12	5.605021709954995e-13	-4.688667485618627	2
ind3	Pop4	Pop6	2.488013097613341e-13	7.113588528809862e-13	0.3497549918071516	2
ind3	Pop4	Pop7	-2.428925068101067e-12	5.345826850539977e-13	-4.5435909841631394	2
ind3	Pop4	Pop8	-2.8511600084855283e-12	3.503672031311171e-13	-8.137633839599266	2
ind3	Pop5	Pop0	1.0553169024897612e-11	9.99304710973478e-13	10.560511632750321	2
ind3	Pop5	Pop1	3.880976658713867e-12	1.1831256301528222e-12	3.2802743510953847	2
ind3	Pop5	Pop2	-1.80403926048191e-12	7.406441026467056e-13	-2.4357707757817035	2
ind3	Pop5	Pop3	3.80501900240235e-12	9.130847116398304e-13	4.167213571639839	2
ind3	Pop5	Pop4	-1.166045803954708e-12	4.794133118850822e-13	-2.4322349318373018	2
ind3	Pop5	Pop6	1.6266924625540883e-12	7.049693813789764e-13	2.3074654098765937	2
ind3	Pop5	Pop7	-2.1534467153014612e-12	4.580206833634277e-13	-4.701636396609532	2
ind3	Pop5	Pop8	-5.732827608902266e-12	4.421417175887643e-13	-12.966040934039084	2
ind3	Pop6	Pop0	9.596688461913421e-12	1.0282580349202955e-12	9.332957425085718	2
ind3	Pop6	Pop1	5.35208770265923e-12	1.1574039645262938e-12	4.624217530522933	2
ind3	Pop6	Pop2	2.9233250371209463e-12	7.795192792122906e-13	3.750163870321444	2
ind3	Pop6	Pop3	2.5863345937916615e-14	9.324987738930046e-13	0.027735528090768503	2
ind3	Pop6	Pop4	-4.482299578216892e-14	4.864954475416829e-13	-0.09213446088481328	2
ind3	Pop6	Pop5	-1.2889434379995734e-13	5.479608963954767e-13	-0.23522544153758584	2
ind3	Pop6	Pop7	-4.55743223674585e-12	4.91076871548242e-13	-9.280486418302313	2
ind3	Pop6	Pop8	-2.7370163245922297e-12	4.116827733157013e-13	-6.648362530567518	2
ind3	Pop7	Pop0	1.0359732418136598e-11	9.881255732387087e-13	10.484226599035628	2
ind3	Pop7	Pop1	4.945597718857102e-12	1.1802079574870202e-12	4.1904460035904245	2
ind3	Pop7	Pop2	1.6901661680651109e-12	7.551384268991276e-13	2.238220315453349	2
ind3	Pop7	Pop3	2.599762491055933e-12	9.99392914006119e-13	2.601341729185019	2
ind3	Pop7	Pop4	-8.752302191913178e-13	4.581437034496902e-13	-1.910383603662096	2
ind3	Pop7	Pop5	-2.0617143672022546e-12	5.908930005271882e-13	-3.489150092085734	2
ind3	Pop7	Pop6	-2.7101130822925836e-12	7.080949945094927e-13	-3.827329812110756	2
ind3	Pop7	Pop8	-5.385509373602514e-12	4.520121112633201e-13	-11.914524499245509	2
ind3	Pop8	Pop0	1.1003735991984593e-11	1.0150440026038894e-12	10.840649236640719	2
ind3	Pop8	Pop1	5.4155836651099216e-12	1.1837113700423174e-12	4.57508798358194	2
ind3	Pop8	Pop2	1.0749191375797639e-12	6.458507564886567e-13	1.664346022328524	2
ind3	Pop8	Pop3	4.209259312286398e-12	9.876993205242163e-13	4.261680882854465	2
ind3	Pop8	Pop4	-1.562477409176128e-13	5.303774502138588e-13	-0.2945972549447768	2
ind3	Pop8	Pop5	-4.499877842144876e-12	5.951929360889524e-13	-7.560368360071334	2
ind3	Pop8	Pop6	2.515202485191846e-13	7.244023799490321e-13	0.3472106877076815	2
ind3	Pop8	Pop7	-4.244291954944337e-12	5.572041362938394e-13	-7.617122125428959	2
ind4	Pop0	Pop1	-1.0719879251552997e-13	8.08376644511954e-13	-0.13260995755295446	2
