A	B	C	theta_J	jack_se	Zscore	AlleleCount
ind0	Pop0	Pop1	-1.0242093730899763e-12	6.570909242868421e-13	-1.5587026623470375	2
ind0	Pop0	Pop2	4.5134205096633754e-13	6.133899972405392e-13	0.735815799078551	2
ind0	Pop0	Pop3	4.951959311664956e-13	1.0655723307646588e-12	0.46472296330286755	2
ind0	Pop0	Pop4	-6.60499204924555e-13	5.284122632272435e-13	-1.2499694857394095	2
ind0	Pop0	Pop5	-1.623033242419719e-13	4.749549646366942e-13	-0.34172360818698266	2
ind0	Pop0	Pop6	-4.612378488916003e-13	5.935210192298245e-13	-0.7771213384997218	2
ind0	Pop0	Pop7	-3.767452955354151e-13	3.50904009702067e-13	-1.073642036337198	2
ind0	Pop0	Pop8	-2.9478510928976435e-13	3.1395951251822744e-13	-0.938927146769124	2
ind0	Pop1	Pop0	1.4979347553837332e-11	2.2679921368859807e-12	6.604673495210796	2
ind0	Pop1	Pop2	-3.999128844540652e-12	5.435361125273216e-13	-7.3576138776604845	2
ind0	Pop1	Pop3	4.282154599295417e-12	1.065037345923229e-12	4.0206614497479665	2
ind0	Pop1	Pop4	-2.4064686908727098e-12	6.074473586568706e-13	-3.961608617730535	2
ind0	Pop1	Pop5	-2.2578946239796105e-12	5.118024067210355e-13	-4.4116530018787214	2
ind0	Pop1	Pop6	1.532369385574653e-12	5.766713998624265e-13	2.657266141411248	2
ind0	Pop1	Pop7	-6.273150272149689e-13	4.2385977095052827e-13	-1.480006054380158	2
ind0	Pop1	Pop8	-1.4667540747037178e-12	3.3099351462803864e-13	-4.431368017442926	2
ind0	Pop2	Pop0	1.926753430570963e-11	2.243821342402029e-12	8.586928888502138	2
ind0	Pop2	Pop1	-1.0389383743190226e-12	7.24179456631283e-13	-1.4346421523083877	2
ind0	Pop2	Pop3	6.346038462288196e-12	1.1109177654084355e-12	5.712428642236213	2
ind0	Pop2	Pop4	-7.385669533741541e-13	5.153508415987865e-13	-1.433134272339361	2
ind0	Pop2	Pop5	-6.250122623155878e-12	4.649030676257609e-13	-13.443926397549868	2
ind0	Pop2	Pop6	2.2629014863654705e-12	5.180026362433562e-13	4.368513455407138	2
ind0	Pop2	Pop7	-4.211050294334465e-13	3.0198176644952646e-13	-1.3944717072970378	2
ind0	Pop2	Pop8	-3.028758007712608e-12	3.0375977168095353e-13	-9.97089901323006	2
ind0	Pop3	Pop0	1.498430853073471e-11	2.357443461020666e-12	6.356168781348921	2
ind0	Pop3	Pop1	2.91965080236204e-12	7.13448232542296e-13	4.092309251307805	2
ind0	Pop3	Pop2	2.023344195133181e-12	5.903045258700694e-13	3.427627786100584	2
ind0	Pop3	Pop4	-2.2634361134324406e-12	5.866655608004671e-13	-3.8581370113904914	2
ind0	Pop3	Pop5	-4.900255690411031e-13	4.658504123788019e-13	-1.0518946769604733	2
ind0	Pop3	Pop6	-4.923419397720921e-12	6.862385808956112e-13	-7.17450101872057	2
ind0	Pop3	Pop7	-2.6153052609760427e-12	4.0666402222933835e-13	-6.431120330337804	2
ind0	Pop3	Pop8	-1.6260090807710737e-12	3.5278762461429543e-13	-4.609030950416126	2
ind0	Pop4	Pop0	1.8549056636593625e-11	2.2276042722493635e-12	8.326908359653746	2
ind0	Pop4	Pop1	8.359012405347189e-13	7.715544168272536e-13	1.0833989441367842	2
ind0	Pop4	Pop2	-4.563874921883757e-13	5.106162365063836e-13	-0.8937974540546559	2
ind0	Pop4	Pop3	2.3414376149083776e-12	1.0453190793461583e-12	2.239926220779338	2
ind0	Pop4	Pop5	-3.7366831154643414e-12	5.896302862872308e-13	-6.337332396870917	2
ind0	Pop4	Pop6	-6.697435017843416e-13	6.19024368669332e-13	-1.0819339846410836	2
ind0	Pop4	Pop7	-4.296241188504596e-12	4.1078614089361015e-13	-10.458583581127394	2
ind0	Pop4	Pop8	-3.698202158594079e-12	3.6815839356389557e-13	-10.04513878603786	2
ind0	Pop5	Pop0	2.0837689857010303e-11	2.2030703361667876e-12	9.458476887881234	2
ind0	Pop5	Pop1	2.824732235230179e-12	7.072042491957539e-13	3.9942240709703287	2
