A	B	C	theta_J	jack_se	Zscore	AlleleCount
ind0	Pop0	Pop1	6.393027906724613e-14	2.8966445458763745e-12	0.022070460512062635	5
ind0	Pop0	Pop2	1.3458761285659341e-12	1.8306767720843642e-12	0.7351795516767016	5
ind0	Pop0	Pop3	1.6463244431382637e-12	3.635633105056421e-12	0.45283019368719124	5
ind0	Pop0	Pop4	-1.985668439923321e-12	2.4163265714592943e-12	-0.8217715533062713	5
ind0	Pop0	Pop5	-2.002633147199686e-12	2.2420277865211414e-12	-0.8932240533499748	5
ind0	Pop0	Pop6	3.2758377429214974e-13	3.1432884924400494e-12	0.10421689739265878	5
ind0	Pop0	Pop7	-2.4012384439677485e-12	2.0046553097747608e-12	-1.197831084605536	5
ind0	Pop0	Pop8	-1.7561718360893174e-12	1.8530978053995198e-12	-0.9476951680435963	5
ind0	Pop1	Pop0	6.732240163466489e-11	7.777558870340038e-12	8.655980977707666	5
ind0	Pop1	Pop2	-2.290582605736625e-11	1.8971014751400178e-12	-12.074117466845394	5
ind0	Pop1	Pop3	2.1793006190738362e-11	3.5793652604349267e-12	6.088511399389931	5
ind0	Pop1	Pop4	-1.0755335004785962e-11	3.19105229200785e-12	-3.370466548518568	5
ind0	Pop1	Pop5	-1.439000358226688e-11	1.935933649871647e-12	-7.433107835705496	5
ind0	Pop1	Pop6	9.666913843111024e-12	3.1064176697211146e-12	3.1119169638186137	5
ind0	Pop1	Pop7	-3.6351771243538106e-12	2.1056424439763065e-12	-1.7263981046511974	5
ind0	Pop1	Pop8	-7.430693145858722e-12	1.7031363787698792e-12	-4.362946642726095	5
ind0	Pop2	Pop0	9.206145020643475e-11	8.073112185027996e-12	11.403464747729812	5
ind0	Pop2	Pop1	6.794712498550023e-13	3.1148860949497098e-12	0.2181367886795785	5
ind0	Pop2	Pop3	3.531262786255484e-11	3.70164985413203e-12	9.539699662067312	5
ind0	Pop2	Pop4	-1.7611987908251674e-12	2.5326590686927027e-12	-0.6953951333584965	5
ind0	Pop2	Pop5	-3.7562093925604e-11	2.0730518343920476e-12	-18.11922562786262	5
ind0	Pop2	Pop6	1.6862424232513372e-11	2.843634617689783e-12	5.929884285278779	5
ind0	Pop2	Pop7	-2.0356394815678117e-12	2.0660211990885326e-12	-0.9852945760991589	5
ind0	Pop2	Pop8	-1.7080794369960084e-11	1.4797957674655903e-12	-11.542670107249961	5
ind0	Pop3	Pop0	6.873298981019629e-11	8.278657250627274e-12	8.302432113008228	5
ind0	Pop3	Pop1	2.177943961860598e-11	3.2152938024142158e-12	6.773701240693091	5
ind0	Pop3	Pop2	1.1713763983201079e-11	2.0089693997799e-12	5.830732904385912	5
