A	B	C	theta_J	jack_se	Zscore	AlleleCount
ind0	Pop0	Pop1	-1.5390260128320256e-13	2.2497857270685495e-12	-0.06840767075348828	4
ind0	Pop0	Pop2	1.3996044437307747e-12	1.4333059912808586e-12	0.9764868438734656	4
ind0	Pop0	Pop3	1.2663119833836601e-12	2.871226530232362e-12	0.4410352057039471	4
ind0	Pop0	Pop4	-2.0498910225014295e-12	1.749763891583729e-12	-1.1715243595786244	4
ind0	Pop0	Pop5	-1.6571895321448722e-12	1.704798706955936e-12	-0.972073433293439	4
ind0	Pop0	Pop6	1.2270863948118425e-12	2.190619786895015e-12	0.5601548941320919	4
ind0	Pop0	Pop7	-1.7404759628764398e-12	1.2564703047367813e-12	-1.3852105826257892	4
ind0	Pop0	Pop8	-1.0901939613164383e-12	1.4835164658441174e-12	-0.7348714937896699	4
ind0	Pop1	Pop0	4.8589169519007046e-11	6.063826097936346e-12	8.012955637949943	4
ind0	Pop1	Pop2	-1.6118846028309285e-11	1.3711320450136575e-12	-11.755867049368486	4
ind0	Pop1	Pop3	1.601920886331695e-11	2.7489004494665683e-12	5.827496905690245	4
ind0	Pop1	Pop4	-8.130307321359207e-12	2.0591550587782417e-12	-3.948370612839211	4
ind0	Pop1	Pop5	-1.0243722874331508e-11	1.5596350552043078e-12	-6.568025539147432	4
ind0	Pop1	Pop6	8.269778695775375e-12	2.2024795634447076e-12	3.7547584245645984	4
ind0	Pop1	Pop7	-2.2005271038263114e-12	1.4012208435716715e-12	-1.5704356054376347	4
ind0	Pop1	Pop8	-5.425189337424067e-12	1.4539174808821263e-12	-3.7314286462340878	4
ind0	Pop2	Pop0	6.643122109957698e-11	6.291718352578598e-12	10.558517940071301	4
ind0	Pop2	Pop1	3.250492117481381e-13	2.13283694010574e-12	0.15240227962856978	4
ind0	Pop2	Pop3	2.5354625472502157e-11	2.8985949285700256e-12	8.747212389904528	4
ind0	Pop2	Pop4	-1.4406164156157264e-12	1.857394309959877e-12	-0.7756115154928229	4
ind0	Pop2	Pop5	-2.697361783878474e-11	1.572806136145841e-12	-17.149995297502812	4
ind0	Pop2	Pop6	1.2702742233863978e-11	1.99054024259112e-12	6.381555098493564	4
ind0	Pop2	Pop7	-1.4885316216352886e-12	1.294642798862809e-12	-1.1497624077798045	4
ind0	Pop2	Pop8	-1.1998173543457878e-11	1.2913382443991692e-12	-9.291270970635862	4
ind0	Pop3	Pop0	4.968509160515877e-11	6.381847151826112e-12	7.785377873072657	4
ind0	Pop3	Pop1	1.5836937823268465e-11	2.2442308646292983e-12	7.056732920338126	4
ind0	Pop3	Pop2	8.72845919239624e-12	1.3319412045120832e-12	6.55318655420203	4
ind0	Pop3	Pop4	-7.404882825085399e-12	2.0273199561628294e-12	-3.6525476911403993	4
ind0	Pop3	Pop5	-2.844496133728691e-12	1.7284885932280424e-12	-1.6456551375999806	4
ind0	Pop3	Pop6	-1.6402297044643704e-11	2.34237763108242e-12	-7.0024136275004265	4
ind0	Pop3	Pop7	-1.015447024579206e-11	1.3256421754807469e-12	-7.660038608917614	4
ind0	Pop3	Pop8	-6.364861775688955e-12	1.4934444412149704e-12	-4.2618671307992635	4
ind0	Pop4	Pop0	6.354834189869146e-11	6.093275710259835e-12	10.42925758171241	4
ind0	Pop4	Pop1	8.535254637421726e-12	2.628403317972324e-12	3.247315424942558	4
ind0	Pop4	Pop2	-1.2189496968922869e-12	1.3052389390309756e-12	-0.9338900797713322	4
ind0	Pop4	Pop3	9.442950173743968e-12	2.8801341783547975e-12	3.2786493923481057	4
ind0	Pop4	Pop5	-1.663965139278867e-11	1.9047900938070143e-12	-8.735687699599373	4
ind0	Pop4	Pop6	-1.0050609952685466e-12	2.1241225407014126e-12	-0.47316526048288277	4
ind0	Pop4	Pop7	-1.656307244380169e-11	1.277855454713177e-12	-12.961616576202964	4
ind0	Pop4	Pop8	-1.5567837940936962e-11	1.5437626556209497e-12	-10.0843467642214	4
ind0	Pop5	Pop0	7.341228034540155e-11	5.965970693434512e-12	12.305169454853507	4
ind0	Pop5	Pop1	1.5932346189838688e-11	2.1556607233048312e-12	7.390934026674151	4
ind0	Pop5	Pop2	-1.724144401467208e-11	1.6199200452724137e-12	-10.64339197788782	4
