A	B	C	theta_J	jack_se	Zscore	AlleleCount
ind1	Pop2	Pop6	7.391719190385418e-12	2.828615617728592e-12	2.6131932327804392	5
ind1	Pop2	Pop7	4.006452299938845e-12	2.4037687898871783e-12	1.666737798075367	5
ind1	Pop2	Pop8	-5.133305607699004e-12	1.834350663996357e-12	-2.798432005642515	5
ind1	Pop3	Pop0	1.654402890939218e-11	6.939131193304562e-12	2.3841643065280573	5
ind1	Pop3	Pop1	2.593982322418988e-12	2.6180713418440197e-12	0.990798944612386	5
ind1	Pop3	Pop2	1.2223658949737685e-12	2.4061817546341133e-12	0.5080106241432467	5
ind1	Pop3	Pop4	-5.63077200684734e-12	2.5355401405494534e-12	-2.2207386571395977	5
ind1	Pop3	Pop5	8.232976284848115e-13	3.0348224663788292e-12	0.2712836212350754	5
ind1	Pop3	Pop6	-5.019923077587797e-12	2.9875455061773084e-12	-1.6802833855444772	5
ind1	Pop3	Pop7	-8.381591971143038e-13	2.3409941378082557e-12	-0.35803558137015506	5
ind1	Pop3	Pop8	-1.3544179668865948e-12	1.9963261257253134e-12	-0.6784552631121341	5
ind1	Pop4	Pop0	2.332459469153848e-11	7.186666435486913e-12	3.2455373991429988	5
ind1	Pop4	Pop1	-1.8715392499591037e-12	3.0682987972764693e-12	-0.6099599073011887	5
ind1	Pop4	Pop2	-3.030444567738928e-12	2.281319650135939e-12	-1.328373499767273	5
ind1	Pop4	Pop3	9.13061034858239e-12	2.9386011707423417e-12	3.107128125956555	5
ind1	Pop4	Pop5	-2.4812649870214206e-12	2.928886256190603e-12	-0.8471701424993635	5
ind1	Pop4	Pop6	1.4411264321037983e-12	2.5597911377380275e-12	0.5629859447740948	5
ind1	Pop4	Pop7	-3.062452867830614e-12	2.2996812645121848e-12	-1.3316857927614725	5
ind1	Pop4	Pop8	-6.886352166262866e-12	2.128112719007434e-12	-3.2358963436272803	5
ind1	Pop5	Pop0	2.564014683019289e-11	7.295260089412874e-12	3.5146309406298935	5
ind1	Pop5	Pop1	9.021023975304233e-13	2.784105711956275e-12	0.3240187301999225	5
ind1	Pop5	Pop2	-9.257504503767891e-12	2.398751700015405e-12	-3.859300862072735	5
ind1	Pop5	Pop3	1.250973138314269e-11	2.8568315812469647e-12	4.378883048360302	5
ind1	Pop5	Pop4	-5.556213587793286e-12	2.573467464090876e-12	-2.1590378216637447	5
ind1	Pop5	Pop6	4.494152082876487e-12	2.888404449016332e-12	1.555928943540786	5
ind1	Pop5	Pop7	-1.7639476734783114e-12	2.341456193965402e-12	-0.7533549754313175	5
ind1	Pop5	Pop8	-1.3048234470867159e-11	2.3514510986511292e-12	-5.5490137465976055	5
ind1	Pop6	Pop0	2.4728330122127408e-11	7.326581378173426e-12	3.3751525910563727	5
ind1	Pop6	Pop1	5.749182291498085e-12	2.46168213768658e-12	2.3354689882508577	5
ind1	Pop6	Pop2	3.4146796055421145e-12	2.5228120244227852e-12	1.3535212185788543	5
ind1	Pop6	Pop3	5.073696289846868e-12	3.149540316844959e-12	1.610932320094707	5
ind1	Pop6	Pop4	-3.2266365558913064e-12	2.6681832251117505e-12	-1.2093009676110855	5
ind1	Pop6	Pop5	2.9013376956532476e-12	3.1173478837803306e-12	0.930707063766931	5
ind1	Pop6	Pop7	-7.764484451348553e-12	2.579891484591704e-12	-3.009616682609179	5
ind1	Pop6	Pop8	-4.686794135828119e-12	1.8282918290968506e-12	-2.563482514792689	5
ind1	Pop7	Pop0	2.653673639893036e-11	7.064779935377121e-12	3.7562014162743798	5
ind1	Pop7	Pop1	3.882121240790913e-12	2.6675058160817415e-12	1.455337498192713	5
ind1	Pop7	Pop2	1.9208231685665827e-12	2.7586991228683098e-12	0.696278601984489	5
ind1	Pop7	Pop3	1.1146870623791399e-11	2.631837279743287e-12	4.235395063967891	5
ind1	Pop7	Pop4	-5.8388054023546775e-12	2.967873637341059e-12	-1.9673362534348695	5
ind1	Pop7	Pop5	-1.4653516072305127e-12	2.8341520274307518e-12	-0.5170335229189875	5
ind1	Pop7	Pop6	-5.8730739978775244e-12	2.8027910071934552e-12	-2.0954377200455143	5
ind1	Pop7	Pop8	-1.1120370804174086e-11	1.8786542435844545e-12	-5.919328073353468	5
ind1	Pop8	Pop0	2.965064250536583e-11	7.082875411747782e-12	4.186243690830246	5
ind1	Pop8	Pop1	5.087264184557723e-12	2.865852613093295e-12	1.7751311289755123	5
ind1	Pop8	Pop2	-2.248562028918857e-12	2.713267887905244e-12	-0.8287283533417854	5
ind1	Pop8	Pop3	1.5600984564171534e-11	2.887893706234263e-12	5.4022017952020835	5
ind1	Pop8	Pop4	-4.692331990634494e-12	2.7508071322399823e-12	-1.7058018847048457	5
ind1	Pop8	Pop5	-7.779265694466935e-12	3.129286087006353e-12	-2.4859554154439767	5
ind1	Pop8	Pop6	2.174989027795338e-12	2.667896418796992e-12	0.8152449294774662	5
ind1	Pop8	Pop7	-6.149998094021651e-12	2.4958006833989338e-12	-2.464138316384387	5
ind2	Pop0	Pop1	1.0310850895216005e-12	4.134867346680941e-12	0.24936352319724425	5
ind2	Pop0	Pop2	8.570537926309642e-13	2.1766320799662484e-12	0.3937522563042689	5
ind2	Pop0	Pop3	-3.974389548045355e-12	2.375073069389621e-12	-1.6733756949493555	5
ind2	Pop0	Pop4	3.751351338073199e-12	2.9887614857910448e-12	1.255152462284998	5
ind2	Pop0	Pop5	1.7548996699287293e-12	2.2503596858984236e-12	0.7798307448029629	5
ind2	Pop0	Pop6	-3.302467494532398e-12	2.0705831464661427e-12	-1.5949456075544264	5
ind2	Pop0	Pop7	-3.0792676497933336e-12	2.0304031563087277e-12	-1.516579424251606	5
ind2	Pop0	Pop8	-1.357468021227488e-12	2.2785176718875384e-12	-0.5957680460309763	5
ind2	Pop1	Pop0	1.4685269008510867e-11	3.279564878025317e-12	4.477810183573231	5
ind2	Pop1	Pop2	-7.45186620304742e-12	2.7727217307466952e-12	-2.6875636744984965	5
ind2	Pop1	Pop3	4.433316992562276e-12	2.2202397066475187e-12	1.996774032681554	5
ind2	Pop1	Pop4	1.403964355445374e-13	2.7238996834850583e-12	0.05154243983203853	5
ind2	Pop1	Pop5	-1.1983205569502958e-12	2.2510892754109596e-12	-0.5323292017068182	5
ind2	Pop1	Pop6	8.945597067814655e-15	2.730544134700398e-12	0.003276122496659878	5
ind2	Pop1	Pop7	-3.465641870177176e-12	1.4496539733345466e-12	-2.3906683483958457	5
ind2	Pop1	Pop8	-3.82478536713655e-12	2.663923491481818e-12	-1.4357714774342103	5
ind2	Pop2	Pop0	2.230280162349315e-11	3.4638158446225603e-12	6.438795427914386	5
ind2	Pop2	Pop1	3.222945791364112e-13	3.5234729787054083e-12	0.09147071116601224	5
ind2	Pop2	Pop3	7.254618278699086e-12	2.142968265052683e-12	3.3853129778012545	5
ind2	Pop2	Pop4	3.1744088313467583e-12	2.7965105070271655e-12	1.1351320952916133	5
ind2	Pop2	Pop5	-7.165009744666575e-12	1.9321815907189205e-12	-3.708248634125863	5
ind2	Pop2	Pop6	1.8673606246938783e-12	2.472761621627665e-12	0.7551721154037935	5
ind2	Pop2	Pop7	-1.2340222288194706e-12	1.9560336096935827e-12	-0.6308798697036617	5
ind2	Pop2	Pop8	-6.967693867031081e-12	2.323575053073895e-12	-2.9986954188604353	5
ind2	Pop3	Pop0	1.3645030387757029e-11	3.277406689043987e-12	4.1633619756043325	5
ind2	Pop3	Pop1	7.898005545618722e-12	3.551547199681966e-12	2.223821084603908	5
ind2	Pop3	Pop2	2.9451460495716896e-12	2.2744762300888733e-12	1.2948678076343803	5
ind2	Pop3	Pop4	1.264804795390118e-12	2.820997762331905e-12	0.44835370388404694	5
ind2	Pop3	Pop5	5.315671899660685e-13	2.4520825213451938e-12	0.21678193345404	5
ind2	Pop3	Pop6	-1.0544281643279317e-11	2.601050156855512e-12	-4.053855561180957	5
ind2	Pop3	Pop7	-6.07863372587261e-12	1.6558835218751576e-12	-3.6709307421508948	5
ind2	Pop3	Pop8	-3.188806226218659e-12	2.7060062660733705e-12	-1.178417901761133	5
ind2	Pop4	Pop0	2.042559616990338e-11	3.1900072424992903e-12	6.402993666528619	5
ind2	Pop4	Pop1	3.4324839732406367e-12	3.327121135521398e-12	1.0316678694365382	5
ind2	Pop4	Pop2	-1.3076644131410006e-12	2.2838534237517168e-12	-0.5725693249582027	5
ind2	Pop4	Pop3	1.0922037800297584e-12	2.1967009621888014e-12	0.49720184896786424	5
ind2	Pop4	Pop5	-2.772995425540175e-12	2.4197848007559243e-12	-1.145967783859916	5
ind2	Pop4	Pop6	-4.083232133587748e-12	2.031546785302304e-12	-2.0099129210948217	5
ind2	Pop4	Pop7	-8.30292739658893e-12	1.8202164710565773e-12	-4.561505473999665	5
ind2	Pop4	Pop8	-8.72074042559493e-12	2.490701172848226e-12	-3.501319435933128	5
ind2	Pop5	Pop0	2.2741148308557737e-11	3.451711388842495e-12	6.5883689992354215	5
ind2	Pop5	Pop1	6.206125620730164e-12	3.2890057512194746e-12	1.8869306076552466	5
ind2	Pop5	Pop2	-7.534724349169983e-12	2.4653407498597566e-12	-3.0562608230114248	5
ind2	Pop5	Pop3	4.471324814590071e-12	2.4372818992930273e-12	1.834553818287105	5
ind2	Pop5	Pop4	1.3393632144441821e-12	2.8203885724382982e-12	0.47488605915257565	5
ind2	Pop5	Pop6	-1.0302064828150529e-12	2.1994836091034012e-12	-0.468385614946686	5
ind2	Pop5	Pop7	-7.004422202236621e-12	1.5259330221157558e-12	-4.590255339336428	5
ind2	Pop5	Pop8	-1.4882622730199198e-11	2.6192816492783167e-12	-5.6819482296986905	5
ind2	Pop6	Pop0	2.1829331600492307e-11	3.4940019374261194e-12	6.24765869951779	5
ind2	Pop6	Pop1	1.1053205514697819e-11	3.7424707079123755e-12	2.953451443542097	5
ind2	Pop6	Pop2	5.137459760140036e-12	2.2493898635706394e-12	2.283934787536087	5
ind2	Pop6	Pop3	-2.9647102787057897e-12	2.321718175076483e-12	-1.276946664126504	5
ind2	Pop6	Pop4	3.668940246346168e-12	2.5622613480338955e-12	1.4319149173293593	5
ind2	Pop6	Pop5	2.609607257134506e-12	2.3996882024976145e-12	1.087477637477405	5
ind2	Pop6	Pop7	-1.3004958980106856e-11	1.8337940235513163e-12	-7.091831914099882	5
ind2	Pop6	Pop8	-6.521182395160171e-12	2.5097720301474558e-12	-2.598316626700567	5
ind2	Pop7	Pop0	2.363773787729521e-11	3.5178605739465884e-12	6.719350406425204	5
ind2	Pop7	Pop1	9.186144463990621e-12	3.443074403999836e-12	2.6680063763127024	5
ind2	Pop7	Pop2	3.643603323164504e-12	2.0665859132599722e-12	1.763102757928335	5
ind2	Pop7	Pop3	3.1084640552387414e-12	2.425019298904916e-12	1.281830646313806	5
ind2	Pop7	Pop4	1.056771399882797e-12	3.07109682686047e-12	0.3441022733767455	5
ind2	Pop7	Pop5	-1.757082045749251e-12	2.560262185850374e-12	-0.6862898868170597	5
ind2	Pop7	Pop6	-1.1397432563569058e-11	2.421613520885591e-12	-4.706544816202126	5
ind2	Pop7	Pop8	-1.2954759063506125e-11	2.584477046893547e-12	-5.012526259065563	5
ind2	Pop8	Pop0	2.675164398373068e-11	3.5254307895714225e-12	7.588191509209236	5
ind2	Pop8	Pop1	1.039128740775747e-11	3.6247737699940446e-12	2.8667409518841622	5
ind2	Pop8	Pop2	-5.257818743209325e-13	2.6723284636926233e-12	-0.1967504674161226	5
ind2	Pop8	Pop3	7.562577995618863e-12	2.208061308957238e-12	3.42498551328283	5
ind2	Pop8	Pop4	2.2032448116029676e-12	2.693479409422591e-12	0.8179920751929133	5
ind2	Pop8	Pop5	-8.070996132985682e-12	2.611836384081323e-12	-3.0901614596446256	5
ind2	Pop8	Pop6	-3.3493695378962018e-12	2.250749656375393e-12	-1.4881128731526838	5
ind2	Pop8	Pop7	-1.1390472622779953e-11	1.6411298395020968e-12	-6.940628552726648	5
ind3	Pop0	Pop1	1.081647999872552e-12	2.6445376746238124e-12	0.4090121348059136	5
ind3	Pop0	Pop2	-2.2273171021593556e-12	2.299796424457122e-12	-0.9684844616997458	5
ind3	Pop0	Pop3	3.5874972120204984e-12	3.1968897750163663e-12	1.1221835798208377	5
ind3	Pop0	Pop4	2.525498750271783e-13	2.723647251444544e-12	0.09272488384581855	5
ind3	Pop0	Pop5	-1.3925112499126791e-12	2.675390570000572e-12	-0.5204889579589052	5
ind3	Pop0	Pop6	2.9483149790924963e-12	2.7143691922973117e-12	1.0861879023159646	5
ind3	Pop0	Pop7	-2.0395629635101615e-12	2.3861811230965347e-12	-0.8547393757199082	5
ind3	Pop0	Pop8	4.323458154827265e-14	2.037707358643225e-12	0.02121726722185452	5
ind3	Pop1	Pop0	2.129822608933392e-11	4.36059589419691e-12	4.8842466961173	5
ind3	Pop1	Pop2	-1.022780000835876e-11	2.4134434566008345e-12	-4.237845299580334	5
ind3	Pop1	Pop3	1.1239015076621545e-11	3.003704007047626e-12	3.7417185748833144	5
ind3	Pop1	Pop4	-3.008524881196882e-12	3.4356927544039635e-12	-0.8756676153129449	5
ind3	Pop1	Pop5	-4.0309903848075624e-12	2.891418554591683e-12	-1.3941220576336815	5
ind3	Pop1	Pop6	5.6346498233302284e-12	2.945018660252571e-12	1.9132815351489112	5
ind3	Pop1	Pop7	-2.5299076525223127e-12	2.0781929745272915e-12	-1.2173593518656605	5
ind3	Pop1	Pop8	-2.564153024638365e-12	2.2922423307476734e-12	-1.1186221414042208	5
ind3	Pop2	Pop0	2.8915758704316254e-11	4.328898375104015e-12	6.679703748790699	5
ind3	Pop2	Pop1	3.678011984522667e-13	2.4614031761617685e-12	0.149427449356673	5
ind3	Pop2	Pop3	1.4060316362758406e-11	3.3245371273627985e-12	4.2292553291206	5
ind3	Pop2	Pop4	2.5487514605338442e-14	2.9479905835462897e-12	0.008645724564926594	5
ind3	Pop2	Pop5	-9.997679572523887e-12	2.980340250756874e-12	-3.3545430156791394	5
ind3	Pop2	Pop6	7.493064850956293e-12	2.645217105947034e-12	2.8326842564681076	5
ind3	Pop2	Pop7	-2.9828801116460495e-13	2.1455798310781887e-12	-0.13902442912819066	5
ind3	Pop2	Pop8	-5.707061524532896e-12	2.0332939429144306e-12	-2.8068059438335093	5
ind3	Pop3	Pop0	2.0257987468580134e-11	4.225139218441976e-12	4.7946319449445935	5
ind3	Pop3	Pop1	7.943512164934578e-12	2.6569388355915844e-12	2.9897233833634353	5
ind3	Pop3	Pop2	1.6921224426039843e-13	2.1942992169420403e-12	0.07711448053844334	5
ind3	Pop3	Pop4	-1.8841165213513013e-12	2.963812315675018e-12	-0.6357070963591659	5
ind3	Pop3	Pop5	-2.3011026378912094e-12	2.9723548929802e-12	-0.7741682002124697	5
ind3	Pop3	Pop6	-4.918577417016934e-12	2.8299428831211304e-12	-1.7380482999686053	5
ind3	Pop3	Pop7	-5.1428995082177465e-12	1.789763255646983e-12	-2.8735082654038706	5
ind3	Pop3	Pop8	-1.928173883720474e-12	2.015233349454494e-12	-0.9567993127160255	5
ind3	Pop4	Pop0	2.703855325072633e-11	4.1776478318740515e-12	6.472195440800739	5
ind3	Pop4	Pop1	3.477990592556493e-12	2.213635250497117e-12	1.57116697151233	5
ind3	Pop4	Pop2	-4.083598218452296e-12	2.0933683216713297e-12	-1.9507308752966994	5
ind3	Pop4	Pop3	7.897901864089014e-12	3.0007010911779457e-12	2.6320188596287806	5
ind3	Pop4	Pop5	-5.6056652533974545e-12	2.9815698093431662e-12	-1.880105317618698	5
ind3	Pop4	Pop6	1.542472092674654e-12	2.6178197849569634e-12	0.5892201218503711	5
ind3	Pop4	Pop7	-7.367193178934054e-12	2.401904922009813e-12	-3.0672293109626905	5
ind3	Pop4	Pop8	-7.460108083096758e-12	2.016766178013002e-12	-3.6990446212494263	5
ind3	Pop5	Pop0	2.9354105389380893e-11	4.5298121381963064e-12	6.480203702458441	5
ind3	Pop5	Pop1	6.251632240046046e-12	2.506162733547039e-12	2.494503711336392	5
ind3	Pop5	Pop2	-1.0310658154481298e-11	1.6775928757786633e-12	-6.146102730494461	5
ind3	Pop5	Pop3	1.1277022898649313e-11	3.472610044599401e-12	3.247419881246766	5
ind3	Pop5	Pop4	-1.8095581022972404e-12	2.960847726626088e-12	-0.6111621634656801	5
ind3	Pop5	Pop6	4.595497743447336e-12	2.810450242757903e-12	1.635146452170511	5
ind3	Pop5	Pop7	-6.06868798458177e-12	2.2417498748789466e-12	-2.707120920396829	5
ind3	Pop5	Pop8	-1.3621990387701026e-11	2.2411971857622444e-12	-6.0779972749555755	5
ind3	Pop6	Pop0	2.8442288681315412e-11	4.5423026013715705e-12	6.261645508321512	5
ind3	Pop6	Pop1	1.1098712134013701e-11	2.570224141182972e-12	4.318188424183661	5
ind3	Pop6	Pop2	2.3615259548287533e-12	1.9399094774977317e-12	1.217338222335436	5
ind3	Pop6	Pop3	3.840987805353492e-12	3.418751460540201e-12	1.123506007876505	5
ind3	Pop6	Pop4	5.200189296047552e-13	3.160545749171658e-12	0.1645345363980401	5
ind3	Pop6	Pop5	-2.2306257072276854e-13	2.724833660027212e-12	-0.08186282120448442	5
ind3	Pop6	Pop7	-1.2069224762452031e-11	2.1098783777087255e-12	-5.720341461368453	5
ind3	Pop6	Pop8	-5.260550052661999e-12	1.7757176020095944e-12	-2.9624924856906247	5
ind3	Pop7	Pop0	3.0250694958118365e-11	3.973791129680514e-12	7.6125528420892294	5
ind3	Pop7	Pop1	9.231651083306477e-12	2.5084818033566202e-12	3.6801746263231925	5
ind3	Pop7	Pop2	8.676695178532086e-13	2.265471212617107e-12	0.3829973707107333	5
ind3	Pop7	Pop3	9.914162139298023e-12	3.2428931270670362e-12	3.057196691605027	5
ind3	Pop7	Pop4	-2.092149916858619e-12	3.2966636362307114e-12	-0.6346264428877886	5
ind3	Pop7	Pop5	-4.589751873606511e-12	2.849605473726532e-12	-1.6106622183050228	5
ind3	Pop7	Pop6	-5.771728337306675e-12	2.822067621188202e-12	-2.04521262848994	5
ind3	Pop7	Pop8	-1.1694126721007953e-11	1.9835128514988047e-12	-5.895664710299962	5
ind3	Pop8	Pop0	3.336460106455373e-11	4.2677061223024234e-12	7.817923753042668	5
ind3	Pop8	Pop1	1.04367940270733e-11	2.3913384800697893e-12	4.364415206821207	5
ind3	Pop8	Pop2	-3.3017156796322245e-12	2.2121337498442892e-12	-1.4925479437509737	5
ind3	Pop8	Pop3	1.4368276079678158e-11	3.1458255404719727e-12	4.567410333098912	5
ind3	Pop8	Pop4	-9.456765051384517e-13	3.0238842028775665e-12	-0.3127356875103001	5
ind3	Pop8	Pop5	-1.0903665960842943e-11	2.7474625643750782e-12	-3.9686313117511127	5
ind3	Pop8	Pop6	2.2763346883662004e-12	2.9703761160831023e-12	0.7663456072249523	5
