A	B	C	theta_J	jack_se	Zscore	AlleleCount
ind0	Pop2	Pop6	-4.9516298515446454e-11	1.433751241222917e-10	-0.3453618528219133	Outgroup F3
ind0	Pop2	Pop7	-9.217898278910412e-11	1.2556214376679075e-10	-0.7341303678305311	Outgroup F3
ind0	Pop2	Pop8	-4.275490275359864e-10	1.6638077579774008e-10	-2.569702091398673	Outgroup F3
ind0	Pop3	Pop0	1.6878526725825983e-10	1.3349951218958497e-10	1.2643137378551987	Outgroup F3
ind0	Pop3	Pop1	1.0230949153828295e-11	1.2893215970818042e-10	0.0793514137743802	Outgroup F3
ind0	Pop3	Pop2	-9.546788601883967e-11	1.2431268813898127e-10	-0.7679657438676478	Outgroup F3
ind0	Pop3	Pop4	-2.0275570550339733e-10	1.478717971136636e-10	-1.3711587297985328	Outgroup F3
ind0	Pop3	Pop5	-2.434686602297275e-10	1.227788111483075e-10	-1.9829859725196055	Outgroup F3
ind0	Pop3	Pop6	-3.5079626598288193e-10	1.1899939738031235e-10	-2.9478827095381477	Outgroup F3
ind0	Pop3	Pop7	-1.8673182835143144e-10	1.19437361109955e-10	-1.5634289523487095	Outgroup F3
ind0	Pop3	Pop8	-2.943684580430353e-10	1.4883824183692432e-10	-1.9777743569798558	Outgroup F3
ind0	Pop4	Pop0	3.256576064965499e-10	1.3644322426549444e-10	2.3867627597459706	Outgroup F3
ind0	Pop4	Pop1	-9.73598455166386e-11	1.2398029409193445e-10	-0.7852848408670806	Outgroup F3
ind0	Pop4	Pop2	-2.0428527558333115e-10	1.0848671312790355e-10	-1.8830441967808824	Outgroup F3
ind0	Pop4	Pop3	4.4764063163703265e-11	1.2095748791183099e-10	0.37008095932293944	Outgroup F3
ind0	Pop4	Pop5	-3.253376333383471e-10	1.28022273628762e-10	-2.5412580492185186	Outgroup F3
ind0	Pop4	Pop6	-1.869067905518946e-10	1.2278737189994248e-10	-1.5221988031815032	Outgroup F3
ind0	Pop4	Pop7	-2.22194053554171e-10	1.2204435302052923e-10	-1.8206008557953968	Outgroup F3
ind0	Pop4	Pop8	-4.110539735990172e-10	1.3272361945316752e-10	-3.097067238616564	Outgroup F3
ind0	Pop5	Pop0	4.908256185851137e-10	1.3432555208495877e-10	3.6540003816598823	Outgroup F3
ind0	Pop5	Pop1	6.047435604253084e-11	1.2708901140693916e-10	0.4758425246451236	Outgroup F3
ind0	Pop5	Pop2	-2.4452930373856806e-10	1.215936477625497e-10	-2.0110368283061084	Outgroup F3
ind0	Pop5	Pop3	2.355354598770076e-10	1.215234487368149e-10	1.9381893973986055	Outgroup F3
ind0	Pop5	Pop4	-9.385328189871593e-11	1.381547954948773e-10	-0.6793342320295784	Outgroup F3
ind0	Pop5	Pop6	-2.999005235628119e-11	1.1886732706045102e-10	-0.2522985339867993	Outgroup F3
ind0	Pop5	Pop7	-1.2599470559336567e-10	1.1800114914018681e-10	-1.067741344143034	Outgroup F3
ind0	Pop5	Pop8	-4.422390832863608e-10	1.3767171691736634e-10	-3.212272594463267	Outgroup F3
ind0	Pop6	Pop0	3.8063078256589805e-10	1.3528245652955544e-10	2.8136004647634474	Outgroup F3
ind0	Pop6	Pop1	9.235400845590161e-11	1.300804779106236e-10	0.7099759313565615	Outgroup F3
ind0	Pop6	Pop2	-5.452942856497868e-12	1.2217343732237613e-10	-0.04463280215411569	Outgroup F3
ind0	Pop6	Pop3	-2.610326726196417e-11	1.1839165713775438e-10	-0.22048232023301914	Outgroup F3
ind0	Pop6	Pop4	-1.0973356049808136e-10	1.4275966505289982e-10	-0.7686594141098567	Outgroup F3
ind0	Pop6	Pop5	-1.843011737421042e-10	1.2561846618027205e-10	-1.467150327067503	Outgroup F3
ind0	Pop6	Pop7	-2.9449197528379915e-10	1.26395480283307e-10	-2.3299248883244488	Outgroup F3
ind0	Pop6	Pop8	-3.3665955082561374e-10	1.3927578228881362e-10	-2.417215292515744	Outgroup F3
ind0	Pop7	Pop0	5.438963718849464e-10	1.2325821402279168e-10	4.412658224825281	Outgroup F3
ind0	Pop7	Pop1	1.2954938700827033e-10	1.30556568347417e-10	0.9922854793757561	Outgroup F3
ind0	Pop7	Pop2	2.0370780310414066e-11	1.0820649248711469e-10	0.18825839228491612	Outgroup F3
ind0	Pop7	Pop3	2.0644757781005775e-10	1.0559660099902396e-10	1.9550589304665777	Outgroup F3
ind0	Pop7	Pop4	-7.653441605978697e-11	1.3115011452948672e-10	-0.5835634710222048	Outgroup F3
ind0	Pop7	Pop5	-2.1181941953860744e-10	1.129807881048527e-10	-1.8748268895241444	Outgroup F3
ind0	Pop7	Pop6	-2.260055678432238e-10	1.172711679665672e-10	-1.9272048855832633	Outgroup F3
ind0	Pop7	Pop8	-3.835085328154667e-10	1.2999206789110505e-10	-2.950245649886373	Outgroup F3
ind0	Pop8	Pop0	5.00538838610173e-10	1.3788992823965897e-10	3.629988390016519	Outgroup F3
ind0	Pop8	Pop1	7.044317290093861e-11	1.507047615302256e-10	0.4674249982925086	Outgroup F3
ind0	Pop8	Pop2	-2.2529163096447293e-10	1.335649404957263e-10	-1.6867572442910765	Outgroup F3
ind0	Pop8	Pop3	1.8851858159045156e-10	1.3819796377399804e-10	1.3641198208878484	Outgroup F3
ind0	Pop8	Pop4	-1.7568670263263715e-10	1.552993039670411e-10	-1.131278107144143	Outgroup F3
ind0	Pop8	Pop5	-4.383561637596124e-10	1.3239484475531369e-10	-3.31097607742781	Outgroup F3
ind0	Pop8	Pop6	-1.7846550991304363e-10	1.351784594519667e-10	-1.320221510413486	Outgroup F3
ind0	Pop8	Pop7	-2.9380089934347196e-10	1.3267026641022107e-10	-2.2145195550827443	Outgroup F3
ind1	Pop0	Pop1	-6.181624615932984e-11	1.45509876430367e-10	-0.42482508868675783	Outgroup F3
ind1	Pop0	Pop2	-5.6774965696456186e-11	9.633979448219933e-11	-0.5893199793668491	Outgroup F3
ind1	Pop0	Pop3	1.9290302171823098e-10	1.2269553322197376e-10	1.5722090010338179	Outgroup F3
ind1	Pop0	Pop4	-8.929194264756316e-11	8.533838833445177e-11	-1.0463279702168375	Outgroup F3
ind1	Pop0	Pop5	3.289523692810179e-11	9.483658648447415e-11	0.3468623043859463	Outgroup F3
ind1	Pop0	Pop6	3.506864524405615e-11	1.15075891450515e-10	0.3047436331104712	Outgroup F3
ind1	Pop0	Pop7	-2.636045196413544e-11	1.1814656147416766e-10	-0.22311653962014852	Outgroup F3
ind1	Pop0	Pop8	8.99136481969597e-12	1.1007468634683699e-10	0.08168421930692459	Outgroup F3
ind1	Pop1	Pop0	3.915185617264671e-10	1.7785621568299612e-10	2.2013206579425613	Outgroup F3
ind1	Pop1	Pop2	-2.5631405576268936e-10	1.009631517171803e-10	-2.538689129680506	Outgroup F3
ind1	Pop1	Pop3	3.8267226692763393e-10	1.2125799541307062e-10	3.1558518316589703	Outgroup F3
ind1	Pop1	Pop4	-1.3576633491033336e-10	9.48071450375754e-11	-1.4320264032476075	Outgroup F3
ind1	Pop1	Pop5	-3.313168382163389e-11	9.371432102017312e-11	-0.35353917588008665	Outgroup F3
ind1	Pop1	Pop6	1.108988720953149e-10	1.0914819890346323e-10	1.016039414387406	Outgroup F3
ind1	Pop1	Pop7	-7.045752615873323e-11	1.1449059808025805e-10	-0.615400105686778	Outgroup F3
ind1	Pop1	Pop8	-5.438957188585186e-11	9.013008215774413e-11	-0.6034563664400101	Outgroup F3
ind1	Pop2	Pop0	4.946218790257113e-10	1.9222674044963255e-10	2.573116923632759	Outgroup F3
ind1	Pop2	Pop1	-1.5774789088003343e-10	1.3430068383592565e-10	-1.1745873987712012	Outgroup F3
ind1	Pop2	Pop3	3.69266022992818e-10	1.2955469670719773e-10	2.850271216545579	Outgroup F3
ind1	Pop2	Pop4	-1.5039917373917322e-10	1.0026010832433616e-10	-1.5000898787445933	Outgroup F3
ind1	Pop2	Pop5	-2.4584275236487845e-10	1.007263120015356e-10	-2.4407004235510033	Outgroup F3
ind1	Pop2	Pop6	1.0538451202076412e-10	1.1453425046044943e-10	0.9201135171103698	Outgroup F3
ind1	Pop2	Pop7	-8.734354161873733e-11	1.2651916665915634e-10	-0.6903581799115192	Outgroup F3
ind1	Pop2	Pop8	-2.5783178451341113e-10	9.982275850980577e-11	-2.5828958081546487	Outgroup F3
ind1	Pop3	Pop0	2.7452325305372273e-10	1.8149946754887746e-10	1.5125292473918368	Outgroup F3
ind1	Pop3	Pop1	3.642961716508527e-11	1.4496477426370672e-10	0.2512997888632988	Outgroup F3
ind1	Pop3	Pop2	-7.554279165238628e-11	9.848701190291043e-11	-0.767033035044836	Outgroup F3
ind1	Pop3	Pop4	-1.8197947805410598e-10	9.362582488209146e-11	-1.9436889157802724	Outgroup F3
ind1	Pop3	Pop5	-4.640763181127381e-11	7.47519407907308e-11	-0.6208217648982878	Outgroup F3
ind1	Pop3	Pop6	-1.9589545544667074e-10	1.0909871682541825e-10	-1.7955798303306005	Outgroup F3
ind1	Pop3	Pop7	-1.8189638718106547e-10	1.2157423566352217e-10	-1.4961754535269738	Outgroup F3
ind1	Pop3	Pop8	-1.2465121502046208e-10	8.884297240671729e-11	-1.4030509295638716	Outgroup F3
ind1	Pop4	Pop0	4.3139559229201447e-10	1.9236882444081613e-10	2.2425442040622174	Outgroup F3
ind1	Pop4	Pop1	-7.116117750538155e-11	1.483902221932715e-10	-0.47955435643662125	Outgroup F3
ind1	Pop4	Pop2	-1.8436018121687858e-10	9.396643865670453e-11	-1.9619790198755653	Outgroup F3
ind1	Pop4	Pop3	2.2886832911339025e-10	1.1890290331805418e-10	1.9248338158841152	Outgroup F3
ind1	Pop4	Pop5	-1.2827660491989332e-10	8.287031416442471e-11	-1.5479198578320463	Outgroup F3
ind1	Pop4	Pop6	-3.200598001568392e-11	9.986190611620762e-11	-0.32050239436085964	Outgroup F3
ind1	Pop4	Pop7	-2.1735861238380504e-10	1.0420420326848104e-10	-2.085891025180461	Outgroup F3
ind1	Pop4	Pop8	-2.413367305764436e-10	9.608010110159005e-11	-2.5118284411593907	Outgroup F3
ind1	Pop5	Pop0	5.965636043805766e-10	1.9107233226588606e-10	3.1221872748715422	Outgroup F3
ind1	Pop5	Pop1	8.66730240537879e-11	1.374506184289686e-10	0.6305757299926487	Outgroup F3
ind1	Pop5	Pop2	-2.2460420937211425e-10	1.135516266462548e-10	-1.9779920024555828	Outgroup F3
ind1	Pop5	Pop3	4.196397258266954e-10	1.251488089479671e-10	3.3531260053874608	Outgroup F3
ind1	Pop5	Pop4	-7.307705444942541e-11	9.018746547373149e-11	-0.8102795002118144	Outgroup F3
ind1	Pop5	Pop6	1.249107581799299e-10	1.1271663733189376e-10	1.1081838594255664	Outgroup F3
ind1	Pop5	Pop7	-1.2115926442299846e-10	1.1260648425487027e-10	-1.0759528212315916	Outgroup F3
ind1	Pop5	Pop8	-2.725218402637872e-10	9.321307510161365e-11	-2.923643919768821	Outgroup F3
ind1	Pop6	Pop0	4.863687683613609e-10	1.9628388374516105e-10	2.4778843738022953	Outgroup F3
ind1	Pop6	Pop1	1.1855267646715846e-10	1.607410612141762e-10	0.7375382218560528	Outgroup F3
ind1	Pop6	Pop2	1.4472151509955152e-11	1.0352754544895402e-10	0.13979034707329063	Outgroup F3
ind1	Pop6	Pop3	1.5800099868772343e-10	1.3394867208064225e-10	1.1795637555301837	Outgroup F3
ind1	Pop6	Pop4	-8.895733304879084e-11	1.0058859288495933e-10	-0.8843680033433724	Outgroup F3
ind1	Pop6	Pop5	1.2759854676349704e-11	9.808151423120072e-11	0.1300943891044727	Outgroup F3
ind1	Pop6	Pop7	-2.8965653411343235e-10	1.2331998433672086e-10	-2.3488207176748856	Outgroup F3
ind1	Pop6	Pop8	-1.6694230780304096e-10	1.1787715032541025e-10	-1.416239766080042	Outgroup F3
ind1	Pop7	Pop0	6.496343576804093e-10	1.8737955461028625e-10	3.4669436536527423	Outgroup F3
ind1	Pop7	Pop1	1.557480550195282e-10	1.396503476956665e-10	1.1152715162510207	Outgroup F3
ind1	Pop7	Pop2	4.0295874676867047e-11	9.255964427514844e-11	0.43535036237910635	Outgroup F3
ind1	Pop7	Pop3	3.9055184375974556e-10	1.1330793004957967e-10	3.446818272903348	Outgroup F3
ind1	Pop7	Pop4	-5.575818861049624e-11	7.774956284391156e-11	-0.7171511526365137	Outgroup F3
ind1	Pop7	Pop5	-1.4758391120154257e-11	7.589554512511313e-11	-0.19445661923667826	Outgroup F3
ind1	Pop7	Pop6	-7.110475730701343e-11	9.788385830830044e-11	-0.7264196419705681	Outgroup F3
ind1	Pop7	Pop8	-2.137912897928931e-10	8.799595746545662e-11	-2.4295580836974047	Outgroup F3
ind1	Pop8	Pop0	6.062768244056343e-10	2.041657071424817e-10	2.9695330958912223	Outgroup F3
ind1	Pop8	Pop1	9.664184091219587e-11	1.5172462442083817e-10	0.6369555454897069	Outgroup F3
ind1	Pop8	Pop2	-2.0536653659801912e-10	1.0496650539150401e-10	-1.9564958920185362	Outgroup F3
ind1	Pop8	Pop3	3.7262284754013855e-10	1.3707067095407189e-10	2.7184724853721103	Outgroup F3
ind1	Pop8	Pop4	-1.5491047518334663e-10	9.238128781103864e-11	-1.6768598798948153	Outgroup F3
ind1	Pop8	Pop5	-2.412951353411569e-10	9.203165126056951e-11	-2.6218711936176957	Outgroup F3
ind1	Pop8	Pop6	-2.3564699376832958e-11	1.216526479338442e-10	-0.19370477977304407	Outgroup F3
ind1	Pop8	Pop7	-2.88965458173106e-10	1.0812938611573114e-10	-2.672404501250248	Outgroup F3
ind2	Pop0	Pop1	1.7574536832844726e-10	1.0532814140443381e-10	1.6685509303124304	Outgroup F3
ind2	Pop0	Pop2	3.3548951795724726e-10	1.2216370127969665e-10	2.746229153528479	Outgroup F3
ind2	Pop0	Pop3	1.0320507521001638e-10	1.0818971443700692e-10	0.9539268658492225	Outgroup F3
ind2	Pop0	Pop4	1.616342266977424e-10	1.2112853721978616e-10	1.3344025314568044	Outgroup F3
ind2	Pop0	Pop5	1.1471711193519229e-10	1.025868902114256e-10	1.118243390542076	Outgroup F3
ind2	Pop0	Pop6	9.785689488093483e-11	1.0700839292369264e-10	0.9144786890755036	Outgroup F3
ind2	Pop0	Pop7	3.1715276671463638e-12	1.078793431477825e-10	0.02939884109974353	Outgroup F3
ind2	Pop0	Pop8	1.1209175435229507e-10	9.163549955920889e-11	1.2232350441857818	Outgroup F3
ind2	Pop1	Pop0	4.1208942336988984e-10	1.082229255749496e-10	3.807783066116597	Outgroup F3
ind2	Pop1	Pop2	9.672397952563839e-11	1.185529788085612e-10	0.8158713555551211	Outgroup F3
ind2	Pop1	Pop3	3.01944115070241e-10	9.99613829455887e-11	3.020607620390728	Outgroup F3
ind2	Pop1	Pop4	9.006721750044228e-11	1.0365126534052414e-10	0.868944698403301	Outgroup F3
ind2	Pop1	Pop5	4.0508003684747363e-11	9.769746097630713e-11	0.41462698497938516	Outgroup F3
ind2	Pop1	Pop6	1.6740829676850625e-10	9.174991846218935e-11	1.8246152102848587	Outgroup F3
ind2	Pop1	Pop7	-4.3878744490585835e-11	1.0096664484433396e-10	-0.43458653655606955	Outgroup F3
ind2	Pop1	Pop8	3.8400778693486785e-11	7.758646949663088e-11	0.4949416946359997	Outgroup F3
ind2	Pop2	Pop0	5.151927406691324e-10	9.863225422423735e-11	5.223369826850533	Outgroup F3
ind2	Pop2	Pop1	5.605756215896104e-11	8.80711778452278e-11	0.6365029233227016	Outgroup F3
ind2	Pop2	Pop3	2.8853787113542424e-10	9.359942580720584e-11	3.08268847428347	Outgroup F3
ind2	Pop2	Pop4	7.543437867160324e-11	9.093219563539298e-11	0.8295673292006421	Outgroup F3
ind2	Pop2	Pop5	-1.722030648584969e-10	7.418903966382913e-11	-2.3211388857275437	Outgroup F3
ind2	Pop2	Pop6	1.6189393669395505e-10	8.790505404547014e-11	1.8416908840100719	Outgroup F3
ind2	Pop2	Pop7	-6.076475995059024e-11	8.442236363551524e-11	-0.7197708916672335	Outgroup F3
ind2	Pop2	Pop8	-1.650414339340727e-10	6.820875058951016e-11	-2.419651914272924	Outgroup F3
ind2	Pop3	Pop0	2.950941146971463e-10	1.0201759043520122e-10	2.892580715132475	Outgroup F3
ind2	Pop3	Pop1	2.502350702040811e-10	8.891012953525018e-11	2.8144720012456	Outgroup F3
ind2	Pop3	Pop2	2.774952436359425e-10	1.0318830743753731e-10	2.689212087366758	Outgroup F3
ind2	Pop3	Pop4	4.385407435666986e-11	1.0700256049693968e-10	0.4098413547582733	Outgroup F3
ind2	Pop3	Pop5	2.723205569510755e-11	9.779481215615475e-11	0.27846114834419355	Outgroup F3
ind2	Pop3	Pop6	-1.393860307734798e-10	9.450701714810946e-11	-1.4748749350012484	Outgroup F3
ind2	Pop3	Pop7	-1.5531760551291797e-10	8.303253220319526e-11	-1.8705632767266254	Outgroup F3
ind2	Pop3	Pop8	-3.186086444112313e-11	6.363682413910105e-11	-0.5006671038686628	Outgroup F3
ind2	Pop4	Pop0	4.519664539354356e-10	1.1087566894417036e-10	4.076335757333883	Outgroup F3
ind2	Pop4	Pop1	1.4264427553361375e-10	9.601088377007378e-11	1.485709431393396	Outgroup F3
ind2	Pop4	Pop2	1.6867785407145e-10	1.0493393601266586e-10	1.6074671405739516	Outgroup F3
ind2	Pop4	Pop3	1.481401772559969e-10	9.14566370988005e-11	1.6197859658447886	Outgroup F3
ind2	Pop4	Pop5	-5.463691741351196e-11	9.898315376856031e-11	-0.5519819821185179	Outgroup F3
ind2	Pop4	Pop6	2.450344465750686e-11	9.75446565155066e-11	0.25120232653247965	Outgroup F3
ind2	Pop4	Pop7	-1.9077983071565796e-10	1.0681762384988298e-10	-1.7860332765290863	Outgroup F3
ind2	Pop4	Pop8	-1.4854637999710474e-10	8.11945052172595e-11	-1.829512718867191	Outgroup F3
ind2	Pop5	Pop0	6.171344660239994e-10	1.183489022068895e-10	5.214534774012242	Outgroup F3
ind2	Pop5	Pop1	3.004784770927828e-10	9.307705957069843e-11	3.228276424703218	Outgroup F3
ind2	Pop5	Pop2	1.2843382591621432e-10	1.1282660767009969e-10	1.1383292342862021	Outgroup F3
ind2	Pop5	Pop3	3.389115739693e-10	1.0537875863497503e-10	3.216127978345873	Outgroup F3
ind2	Pop5	Pop4	1.5275649796135084e-10	9.734497869018547e-11	1.5692283260703213	Outgroup F3
ind2	Pop5	Pop6	1.8142018285312042e-10	9.149795415505855e-11	1.982778571700889	Outgroup F3
ind2	Pop5	Pop7	-9.458048275485158e-11	8.315066450561928e-11	-1.137459132974937	Outgroup F3
ind2	Pop5	Pop8	-1.7973148968444794e-10	6.545037605663664e-11	-2.7460726815216403	Outgroup F3
ind2	Pop6	Pop0	5.069396300047854e-10	1.0854088718563155e-10	4.670494623263897	Outgroup F3
ind2	Pop6	Pop1	3.3235812950615376e-10	9.362709250739974e-11	3.5498072257224704	Outgroup F3
ind2	Pop6	Pop2	3.675101867982832e-10	9.998058695522092e-11	3.67581545568324	Outgroup F3
ind2	Pop6	Pop3	7.727284683032926e-11	8.710944997776872e-11	0.8870776574763143	Outgroup F3
ind2	Pop6	Pop4	1.36876219361985e-10	1.1742440183972242e-10	1.1656539630392428	Outgroup F3
ind2	Pop6	Pop5	8.639954218273096e-11	8.446035500345034e-11	1.022959732755106	Outgroup F3
ind2	Pop6	Pop7	-2.6307775244528526e-10	1.0425266439189428e-10	-2.5234631074401563	Outgroup F3
ind2	Pop6	Pop8	-7.415195722370191e-11	8.147568844648417e-11	-0.9101114533374858	Outgroup F3
ind2	Pop7	Pop0	6.702052193238321e-10	1.2569568111430803e-10	5.33196696483426	Outgroup F3
ind2	Pop7	Pop1	3.695535080585227e-10	1.0477820922920532e-10	3.5270072926147638	Outgroup F3
ind2	Pop7	Pop2	3.933339099651949e-10	1.0624668893315931e-10	3.702081579338859	Outgroup F3
ind2	Pop7	Pop3	3.0982369190235263e-10	9.44661541238653e-11	3.279732246706134	Outgroup F3
ind2	Pop7	Pop4	1.700753638002798e-10	1.1168266095432912e-10	1.5228448386435696	Outgroup F3
ind2	Pop7	Pop5	5.888129638622689e-11	1.0181876587581958e-10	0.5782951293874434	Outgroup F3
ind2	Pop7	Pop6	-1.459533263382244e-11	1.0428727152114209e-10	-0.139953154598196	Outgroup F3
ind2	Pop7	Pop8	-1.2100093921355467e-10	6.756876962955711e-11	-1.7907820414214606	Outgroup F3
ind2	Pop8	Pop0	6.268476860490587e-10	1.2559050915169405e-10	4.9912026815013775	Outgroup F3
ind2	Pop8	Pop1	3.1044729395119076e-10	1.0288056897113081e-10	3.01755032126917	Outgroup F3
ind2	Pop8	Pop2	1.4767149869030822e-10	1.1304035333978467e-10	1.306360908537032	Outgroup F3
ind2	Pop8	Pop3	2.918946956827448e-10	1.0336256504811823e-10	2.8239885063500454	Outgroup F3
ind2	Pop8	Pop4	7.092307722742962e-11	1.1475012466763294e-10	0.6180653609994254	Outgroup F3
ind2	Pop8	Pop5	-1.6765544783477618e-10	1.0203552094989781e-10	-1.643108657396864	Outgroup F3
ind2	Pop8	Pop6	3.2944725296357874e-11	1.0831547038030905e-10	0.3041553083847105	Outgroup F3
ind2	Pop8	Pop7	-2.623866765049589e-10	9.078405281617891e-11	-2.8902287171100842	Outgroup F3
ind3	Pop0	Pop1	6.543162784839598e-11	7.757465721577747e-11	0.8434665417392035	Outgroup F3
ind3	Pop0	Pop2	2.275545567317614e-13	7.136323928299702e-11	0.0031886803208214017	Outgroup F3
ind3	Pop0	Pop3	9.755203658528255e-11	1.1442375364816033e-10	0.8525505716692677	Outgroup F3
ind3	Pop0	Pop4	9.470301408223503e-11	1.245764676483118e-10	0.7601998665557635	Outgroup F3
ind3	Pop0	Pop5	1.7366976390433018e-10	1.0872244992080316e-10	1.5973680139735325	Outgroup F3
ind3	Pop0	Pop6	1.483254093313449e-10	1.0860962788062366e-10	1.3656745928121043	Outgroup F3
ind3	Pop0	Pop7	2.6827819210142094e-11	9.447640873736918e-11	0.28396315618557827	Outgroup F3
ind3	Pop0	Pop8	-3.0945836073033826e-11	1.0740548672069495e-10	-0.2881215570812284	Outgroup F3
ind3	Pop1	Pop0	4.942925114016623e-10	1.2455708531181886e-10	3.9684013973531886	Outgroup F3
ind3	Pop1	Pop2	-2.0501178753482456e-10	6.674112426210273e-11	-3.0717460906069176	Outgroup F3
ind3	Pop1	Pop3	2.968563803079777e-10	9.468374407331593e-11	3.135241251952548	Outgroup F3
ind3	Pop1	Pop4	2.982912614648372e-11	1.352140462226072e-10	0.22060671194895745	Outgroup F3
ind3	Pop1	Pop5	9.356539045696937e-11	9.956420798182706e-11	0.9397492568217625	Outgroup F3
ind3	Pop1	Pop6	2.1282995977386971e-10	1.0265293079592265e-10	2.073296477009337	Outgroup F3
ind3	Pop1	Pop7	-2.2588082101889666e-11	8.352704141445449e-11	-0.27042837528279506	Outgroup F3
ind3	Pop1	Pop8	-9.033305268930787e-11	8.397306800875409e-11	-1.0757383865013812	Outgroup F3
ind3	Pop2	Pop0	5.973958287009048e-10	1.4362408117040535e-10	4.159440560612631	Outgroup F3
ind3	Pop2	Pop1	-4.3224804273078106e-11	8.388918424482535e-11	-0.5152607533639761	Outgroup F3
ind3	Pop2	Pop3	2.834501363731601e-10	1.0129561934586011e-10	2.798246737653661	Outgroup F3
ind3	Pop2	Pop4	1.519628731764469e-11	1.1733698724526823e-10	0.12950977926406151	Outgroup F3
ind3	Pop2	Pop5	-1.1914567808627478e-10	1.1442021561886964e-10	-1.0412991921213075	Outgroup F3
ind3	Pop2	Pop6	2.073155996993185e-10	1.0539457227403708e-10	1.9670424693244728	Outgroup F3
ind3	Pop2	Pop7	-3.947409756189407e-11	7.51699817828121e-11	-0.5251311311468213	Outgroup F3
ind3	Pop2	Pop8	-2.9377526531686817e-10	9.525803934694959e-11	-3.0839944568550015	Outgroup F3
ind3	Pop3	Pop0	3.772972027289171e-10	1.465285614172508e-10	2.5749055274932764	Outgroup F3
ind3	Pop3	Pop1	1.50952703772041e-10	9.753423446666851e-11	1.5476894302546436	Outgroup F3
ind3	Pop3	Pop2	-2.424052342452081e-11	8.405552753224217e-11	-0.2883870238661293	Outgroup F3
ind3	Pop3	Pop4	-1.6384016997288746e-11	1.2956737079541e-10	-0.12645172080522885	Outgroup F3
ind3	Pop3	Pop5	8.028944246732956e-11	1.0593723266674565e-10	0.7578963547207412	Outgroup F3
ind3	Pop3	Pop6	-9.396436776811593e-11	1.093889715433563e-10	-0.8589930633992036	Outgroup F3
ind3	Pop3	Pop7	-1.340269431242221e-10	9.820169849963386e-11	-1.364812881772323	Outgroup F3
ind3	Pop3	Pop8	-1.605946958239179e-10	1.0349884213715153e-10	-1.5516569316892044	Outgroup F3
ind3	Pop4	Pop0	5.34169541967208e-10	1.2517656817876033e-10	4.267328540309388	Outgroup F3
ind3	Pop4	Pop1	4.3361909101574086e-11	7.911893101343108e-11	0.5480598454270451	Outgroup F3
ind3	Pop4	Pop2	-1.3305791298901296e-10	7.194150787728145e-11	-1.8495291093423352	Outgroup F3
ind3	Pop4	Pop3	1.4305244249373277e-10	9.775303635179445e-11	1.4634066401673134	Outgroup F3
ind3	Pop4	Pop5	-1.5795306412897056e-12	1.1954470830148532e-10	-0.01321288632288277	Outgroup F3
ind3	Pop4	Pop6	6.992510766286996e-11	1.0830931749845913e-10	0.6456056531227311	Outgroup F3
